code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
E01000019,Barking and Dagenham 023A,Barking and Dagenham,0.0,6.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000021,Barking and Dagenham 008A,Barking and Dagenham,0.0,2.0,9.0,0.0,19.0,4.0,40.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000023,Barking and Dagenham 008C,Barking and Dagenham,0.0,0.0,3.0,0.0,9.0,3.0,22.0,0.0,0.0,24.0,18.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7937619,0.00022345765,0.011616501999999999,0.8708821,0.0,9.882753500000001e-05,1.0,0.123184435
E01000024,Barking and Dagenham 008D,Barking and Dagenham,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5962368999999999e-06,4.88045e-11,3.046236e-20,0.0,7.3973494e-09,9.34453e-08,1.0,0.09846622
E01000025,Barking and Dagenham 008E,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.935263399999999e-07,1.2264506000000001e-18,1.0610689999999999e-17,0.0,7.509464999999999e-09,6.50215e-08,1.0,3.5351686e-09
E01000027,Barking and Dagenham 001A,Barking and Dagenham,0.0,6.0,2.0,0.0,5.0,12.0,36.0,4.0,4.0,10.0,8.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000029,Barking and Dagenham 001C,Barking and Dagenham,1.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000030,Barking and Dagenham 001D,Barking and Dagenham,0.0,1.0,3.0,0.0,7.0,6.0,14.0,1.0,2.0,18.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16341959,0.019743878,0.106622905,0.0,0.00020797325,0.11337344,0.46449754,1.0
E01000031,Barking and Dagenham 002A,Barking and Dagenham,0.0,2.0,1.0,0.0,4.0,4.0,13.0,6.0,2.0,14.0,12.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.00034871735,0.0,7.625245e-06,0.00064009975,0.24610783,0.6736363000000001,0.00044682107
E01000032,Barking and Dagenham 002B,Barking and Dagenham,0.0,3.0,11.0,2.0,25.0,1.0,48.0,7.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000033,Barking and Dagenham 006A,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000034,Barking and Dagenham 003A,Barking and Dagenham,0.0,3.0,0.0,1.0,0.0,7.0,4.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000035,Barking and Dagenham 010A,Barking and Dagenham,0.0,3.0,11.0,0.0,22.0,9.0,92.0,6.0,0.0,16.0,14.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.010912048999999998,1.8505900000000003e-06,0.0,1.9367642e-06,2.1260587e-06,0.46072704,1.4536474999999999e-06
E01000036,Barking and Dagenham 010B,Barking and Dagenham,0.0,1.0,5.0,0.0,8.0,8.0,27.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000037,Barking and Dagenham 003B,Barking and Dagenham,0.0,1.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000038,Barking and Dagenham 003C,Barking and Dagenham,0.0,2.0,2.0,1.0,5.0,3.0,10.0,1.0,0.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000039,Barking and Dagenham 003D,Barking and Dagenham,0.0,0.0,0.0,3.0,2.0,3.0,9.0,11.0,14.0,15.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.08496285,0.0,3.3018474e-10,0.07505849,2.712023e-10,1.0,0.8558851999999999,2.3505940000000002e-06
E01000040,Barking and Dagenham 019A,Barking and Dagenham,0.0,3.0,10.0,0.0,13.0,2.0,10.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0854708e-05,1.595027e-05,0.05819838,0.117465585,0.0,2.7416374e-07,1.0,0.5385475000000001
E01000041,Barking and Dagenham 017A,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000042,Barking and Dagenham 017B,Barking and Dagenham,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.1617481e-05,1.3062679e-06,1.4331753999999998e-08,0.11841313,1.5199766500000001e-05,1.1501736000000002e-06,1.0,0.0
E01000043,Barking and Dagenham 019B,Barking and Dagenham,0.0,0.0,2.0,0.0,7.0,5.0,43.0,0.0,2.0,12.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0013753828,0.0,0.2206341,1.0,0.3180908,0.8102675,0.7447914000000001,0.25253206
E01000044,Barking and Dagenham 016D,Barking and Dagenham,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5487686e-11,5.695435e-06,4.670672000000001e-09,4.0942957e-08,5.052395999999999e-07,1.8934006e-12,0.0
E01000045,Barking and Dagenham 017C,Barking and Dagenham,0.0,2.0,6.0,0.0,7.0,6.0,20.0,2.0,0.0,38.0,34.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.9842814e-09,1.3054971000000002e-08,0.0,0.00922814,1.0,0.0689285,0.052481982999999996,1.4019894e-06
E01000049,Barking and Dagenham 021C,Barking and Dagenham,0.0,1.0,1.0,0.0,8.0,3.0,20.0,1.0,13.0,24.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.6172014e-09,1.7604533e-12,0.0,0.025953276,0.5845123000000001,1.0,2.2003191e-07,9.234684000000001e-09
E01000050,Barking and Dagenham 019C,Barking and Dagenham,0.0,4.0,4.0,0.0,4.0,2.0,19.0,2.0,2.0,7.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.008469698000000001,9.134013000000001e-07,0.10580975599999999,3.3920017e-08,0.0,0.015995579,0.014520178,1.0
E01000051,Barking and Dagenham 021D,Barking and Dagenham,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,10.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.00027745322,2.2813569e-09,0.0,0.02406312,1.8222666e-08,1.0,0.08979696,0.00636
E01000052,Barking and Dagenham 019D,Barking and Dagenham,0.0,0.0,1.0,0.0,3.0,2.0,20.0,1.0,0.0,14.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00065224594,0.0,0.0019597402,0.020878775,0.48464146,0.16246007,0.00038496727999999997
E01000053,Barking and Dagenham 020A,Barking and Dagenham,0.0,3.0,8.0,0.0,11.0,2.0,23.0,2.0,0.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9.504144e-12,0.0013531742999999998,1.0,0.0,0.00067175145,1.2596996e-07,1.4112544e-05,1.6728892e-10
E01000055,Barking and Dagenham 018B,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000056,Barking and Dagenham 018C,Barking and Dagenham,1.0,3.0,2.0,1.0,1.0,0.0,8.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000057,Barking and Dagenham 012A,Barking and Dagenham,0.0,1.0,3.0,0.0,9.0,5.0,23.0,2.0,0.0,17.0,11.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6742798000000001,0.0,4.743577e-07,0.00026835751,3.2221717e-06,2.6645033e-05,1.0,1.2974213999999998e-06
E01000058,Barking and Dagenham 018D,Barking and Dagenham,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.1418375e-05,1.3631902999999999e-06,1.7939835999999999e-07,0.11837637,1.6686663e-05,1.0849641000000002e-06,1.0,0.0
E01000060,Barking and Dagenham 006B,Barking and Dagenham,0.0,2.0,4.0,2.0,8.0,8.0,19.0,5.0,1.0,17.0,13.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.3853267999999997e-05,9.973149000000001e-08,0.0,0.00019293131,5.856548000000001e-07,1.5765223e-06,1.0,0.111545615
E01000061,Barking and Dagenham 006C,Barking and Dagenham,0.0,1.0,0.0,5.0,0.0,7.0,7.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.3292108e-09,2.2167432000000003e-14,0.0,0.022113444,2.4325172999999997e-08,1.0,3.1925876e-07,7.828364000000001e-09
E01000062,Barking and Dagenham 006D,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000063,Barking and Dagenham 004A,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12468491,1.0,4.5821028000000003e-07,0.0007554647,2.7197025e-06,0.15812679999999998,4.6075950000000006e-09,0.0
E01000064,Barking and Dagenham 006E,Barking and Dagenham,0.0,2.0,6.0,0.0,15.0,4.0,30.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000065,Barking and Dagenham 007A,Barking and Dagenham,0.0,2.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,12.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000066,Barking and Dagenham 011A,Barking and Dagenham,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0056433748,0.0015589846,0.15157537,1.0,2.9300436e-06,4.0525475e-07,6.1215495e-08,0.0
E01000067,Barking and Dagenham 011B,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,20.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.083589405,3.0761137e-05,0.00023177072999999997,1.0804305e-06,6.301543000000001e-06,0.3362913,0.0
E01000068,Barking and Dagenham 016E,Barking and Dagenham,0.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0009893711,0.0004433436599999999,0.00033728980000000006,1.0,0.072178915,0.62996125,8.476228000000001e-07,0.0
E01000069,Barking and Dagenham 011C,Barking and Dagenham,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000070,Barking and Dagenham 011D,Barking and Dagenham,0.0,2.0,8.0,1.0,16.0,7.0,25.0,7.0,4.0,17.0,13.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,0.16812244,0.0,0.013689847,0.4796411,4.1691203999999996e-05,0.07962815,1.0,0.0006168376000000001
E01000071,Barking and Dagenham 011E,Barking and Dagenham,0.0,0.0,1.0,0.0,4.0,5.0,6.0,2.0,0.0,9.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.8239567e-09,3.711502e-18,0.0,0.026103914,1.3515321e-06,1.0,2.3706488e-07,1.5810319e-09
E01000072,Barking and Dagenham 017E,Barking and Dagenham,0.0,0.0,6.0,1.0,9.0,5.0,9.0,3.0,4.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000073,Barking and Dagenham 012B,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000074,Barking and Dagenham 012C,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000075,Barking and Dagenham 012D,Barking and Dagenham,0.0,1.0,2.0,0.0,10.0,6.0,13.0,4.0,5.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.00078423216,3.0251962e-07,0.0,1.1348211e-12,0.015844977,0.002596456,1.0,0.053581692
E01000077,Barking and Dagenham 008F,Barking and Dagenham,0.0,3.0,6.0,0.0,10.0,5.0,9.0,1.0,0.0,12.0,10.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0010520298,0.029567862,0.47326103,3.6874244e-05,9.4433e-05,0.27866979999999997,0.0
E01000078,Barking and Dagenham 007B,Barking and Dagenham,0.0,3.0,4.0,0.0,6.0,3.0,12.0,1.0,0.0,14.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000079,Barking and Dagenham 009E,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000080,Barking and Dagenham 007C,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.012638303,4.2286646e-11,0.0,1.727884e-13,6.453534e-07,0.0006619037599999999,1.0,0.06546476
E01000081,Barking and Dagenham 007D,Barking and Dagenham,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000082,Barking and Dagenham 007E,Barking and Dagenham,0.0,0.0,7.0,0.0,9.0,2.0,18.0,1.0,0.0,13.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5880690000000002e-18,0.91231966,1.0190615e-09,0.0,4.1353009999999996e-07,2.532652e-16,3.536145e-05,1.0
E01000083,Barking and Dagenham 007F,Barking and Dagenham,0.0,0.0,1.0,0.0,1.0,5.0,7.0,1.0,1.0,19.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.565276400000001e-07,0.0,1.0398892e-17,0.0046692009999999996,3.5482866999999997e-12,1.0,0.8785199,1.629421e-07
E01000084,Barking and Dagenham 013D,Barking and Dagenham,0.0,0.0,4.0,0.0,7.0,4.0,14.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.8819628e-09,3.741623e-15,0.0,0.025611652000000002,0.00083811115,1.0,2.4184476e-07,4.9648405e-09
E01000085,Barking and Dagenham 013E,Barking and Dagenham,0.0,0.0,10.0,0.0,8.0,5.0,14.0,1.0,1.0,11.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.00031093027999999997,0.01700524,1.0,0.28056678,0.059948687,0.0,0.43219808,0.006830081
E01000086,Barking and Dagenham 013F,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000087,Barking and Dagenham 020B,Barking and Dagenham,1.0,4.0,12.0,0.0,8.0,7.0,37.0,2.0,0.0,12.0,8.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.000823092,0.0,0.017020578,0.38773727,1.17047875e-05,0.35643595,1.0,0.047495067
E01000090,Barking and Dagenham 020E,Barking and Dagenham,0.0,2.0,1.0,0.0,3.0,7.0,168.0,1.0,0.0,28.0,18.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.1844282999999994e-05,0.0,0.029280806,0.6600996,0.049127538,1.0,0.021622354,0.0010939352
E01000091,Barking and Dagenham 022A,Barking and Dagenham,0.0,1.0,0.0,0.0,9.0,7.0,20.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000092,Barking and Dagenham 019E,Barking and Dagenham,0.0,1.0,4.0,1.0,68.0,33.0,259.0,2.0,1.0,71.0,65.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0015830364999999999,0.00010952393999999999,0.04624723,0.0068203253,0.9721588,0.0,0.0004575774
E01000093,Barking and Dagenham 022B,Barking and Dagenham,0.0,5.0,4.0,0.0,21.0,5.0,25.0,2.0,0.0,20.0,18.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0042903559999999995,0.0032651296,0.7130918,1.6657633999999998e-06,2.5841482e-05,0.0,1.641005e-08
E01000094,Barking and Dagenham 022C,Barking and Dagenham,0.0,3.0,0.0,0.0,2.0,9.0,19.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000095,Barking and Dagenham 018E,Barking and Dagenham,0.0,2.0,1.0,3.0,35.0,20.0,249.0,4.0,2.0,76.0,50.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,0.40909576,0.0019527117000000002,0.00043422446,0.00024091662,0.0,0.06851663,1.0,2.3634586e-05
E01000096,Barking and Dagenham 022D,Barking and Dagenham,0.0,1.0,3.0,0.0,15.0,5.0,75.0,2.0,2.0,21.0,15.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,6.0872559999999994e-05,0.02090196,0.026844474,0.5927319000000001,0.38018236,0.048757974
E01000097,Barking and Dagenham 023C,Barking and Dagenham,0.0,1.0,1.0,0.0,1.0,6.0,3.0,2.0,1.0,18.0,16.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.6930789e-09,0.0,8.057594e-05,7.670038e-06,0.30924466,0.6235919,0.017587906
E01000098,Barking and Dagenham 023D,Barking and Dagenham,0.0,0.0,10.0,1.0,13.0,3.0,27.0,1.0,0.0,10.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0034523066,0.0011085115,0.010978363,1.0,2.7279611e-06,0.0,0.5317590999999999,0.000431115
E01000099,Barking and Dagenham 023E,Barking and Dagenham,0.0,5.0,1.0,0.0,4.0,3.0,53.0,1.0,0.0,11.0,7.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.04367407,1.0,4.1383163000000003e-07,0.0,5.9556573e-06,1.4214437e-07,0.03094612,2.3727928e-10
E01000100,Barking and Dagenham 004B,Barking and Dagenham,0.0,1.0,0.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000101,Barking and Dagenham 004C,Barking and Dagenham,0.0,0.0,7.0,0.0,10.0,3.0,12.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00764615,1.8124438999999998e-06,4.5687036e-09,3.2215421999999996e-07,3.642747e-08,0.0,1.6579265e-13
E01000104,Barking and Dagenham 014B,Barking and Dagenham,0.0,0.0,4.0,0.0,4.0,6.0,12.0,1.0,0.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.594573000000001e-21,1.0,3.5034486e-07,0.0,5.301512e-06,2.1081279e-17,1.4834496999999998e-21,2.0559829e-13
E01000105,Barking and Dagenham 014C,Barking and Dagenham,0.0,5.0,2.0,1.0,22.0,2.0,30.0,3.0,0.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000106,Barking and Dagenham 014D,Barking and Dagenham,0.0,4.0,7.0,3.0,7.0,3.0,35.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0613892e-08,7.572878e-08,4.4962163e-09,5.7605294e-09,8.710188000000001e-08,1.1536845e-12,0.0
E01000108,Barking and Dagenham 010D,Barking and Dagenham,0.0,0.0,3.0,0.0,11.0,1.0,22.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000109,Barking and Dagenham 004D,Barking and Dagenham,0.0,1.0,9.0,0.0,9.0,1.0,51.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0010216577,1.7476892e-06,0.0,1.0,3.4090457e-09,0.79015774,1.13156e-06,4.5382816e-08
E01000111,Barking and Dagenham 002D,Barking and Dagenham,0.0,0.0,1.0,0.0,9.0,2.0,34.0,2.0,0.0,25.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,7.884175300000001e-19,0.004403009,0.9252896,0.0,3.0216563e-05,1.9426393e-13,2.4583103e-20,1.0
E01000112,Barking and Dagenham 002E,Barking and Dagenham,0.0,5.0,12.0,0.0,17.0,6.0,37.0,0.0,0.0,12.0,10.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.7172621999999997e-06,1.0,4.7125454000000006e-06,0.16130558,3.955376e-05,0.06312286,5.5071225999999997e-08,0.0
E01000113,Barking and Dagenham 002F,Barking and Dagenham,0.0,1.0,11.0,1.0,14.0,3.0,27.0,3.0,0.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.00012247276000000001,7.0845663e-06,4.5352526e-09,1.8805123e-07,6.1843093e-07,1.9486845000000003e-12,0.0
E01000114,Barking and Dagenham 004E,Barking and Dagenham,0.0,3.0,7.0,0.0,19.0,2.0,30.0,1.0,0.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000115,Barnet 009A,Barnet,0.0,2.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000116,Barnet 009B,Barnet,0.0,2.0,9.0,1.0,14.0,6.0,34.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000117,Barnet 010A,Barnet,0.0,2.0,3.0,0.0,7.0,2.0,20.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000118,Barnet 010B,Barnet,0.0,3.0,0.0,1.0,1.0,10.0,15.0,1.0,0.0,6.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000119,Barnet 009C,Barnet,0.0,5.0,0.0,0.0,0.0,2.0,11.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.00012247276000000001,7.0845663e-06,4.5352526e-09,1.8805123e-07,6.1843093e-07,1.9486845000000003e-12,0.0
E01000120,Barnet 009D,Barnet,0.0,1.0,2.0,0.0,1.0,2.0,16.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000123,Barnet 010D,Barnet,0.0,9.0,1.0,1.0,5.0,5.0,59.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000124,Barnet 010E,Barnet,0.0,1.0,10.0,0.0,15.0,6.0,33.0,2.0,1.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.9205889e-09,4.3085923000000004e-13,0.0,0.027299372000000002,0.09719626,1.0,2.3230267e-07,2.9547056e-08
E01000125,Barnet 024A,Barnet,0.0,4.0,4.0,1.0,3.0,1.0,14.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
