SWI,INTERSECT,ACCOMM,EDU,IMD2019Ind,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,DENSITY_R,DEN_0_17,DEN_18_64,DEN_65
5.0,52.0,0.0,0.0,28766.0,0.0,3.0,10.0,11.0,3.0,1.0,0.147841309698344,949.5077353484437,2441.2408182731306,780.2156585033723
4.0,78.0,0.0,3.0,26833.0,0.0,4.0,16.0,6.0,2.0,3.0,0.171526753343989,887.1895099059109,1846.1516543210641,496.4273886889254
22.0,66.0,1.0,6.0,19377.0,0.0,85.0,12.0,111.0,8.0,0.0,0.209335717797618,1555.1739856504569,5679.452096087747,1013.9301391363767
1.0,43.0,0.0,1.0,24145.0,0.0,2.0,16.0,9.0,2.0,5.0,0.133138419011366,958.7550668388817,2546.0595279497793,871.8588372160223
3.0,27.0,0.0,1.0,23881.0,0.0,3.0,16.0,21.0,4.0,2.0,0.091003973070484,986.0147318186752,3845.4574540928334,800.7634791739544
2.0,26.0,0.0,0.0,20414.0,0.0,8.0,3.0,19.0,0.0,1.0,0.156548295203832,3466.9505364875326,5539.047752344247,1435.2188508098454
5.0,26.0,0.0,4.0,24507.0,0.0,6.0,0.0,20.0,4.0,1.0,0.171039152934069,3047.0874395240694,6281.143760080296,1445.2189182485636
6.0,23.0,2.0,1.0,18612.0,0.0,25.0,3.0,39.0,1.0,0.0,0.18130971861066,4338.4189284345775,7866.290982031454,1415.13511754451
15.0,35.0,0.0,2.0,14460.0,1.0,12.0,8.0,16.0,0.0,0.0,0.184112315683341,3450.396060162252,6426.492964018213,964.2345485347682
7.0,20.0,1.0,2.0,16891.0,0.0,1.0,2.0,20.0,1.0,0.0,0.164109690091214,3459.6593497834397,8652.44328812506,2306.4395665222933
31.0,48.0,1.0,3.0,2878.0,0.0,17.0,11.0,25.0,4.0,1.0,0.190009114218811,1019.562659964072,1894.4896867704501,263.18943082793487
4.0,25.0,0.0,1.0,9539.0,0.0,0.0,7.0,7.0,3.0,2.0,0.089417527042341,1191.294283248337,3118.672839072882,506.05793739614313
12.0,47.0,0.0,5.0,5606.0,0.0,19.0,11.0,29.0,0.0,2.0,0.110570793547804,810.980817209968,1888.6355067457364,337.9086738374867
7.0,32.0,0.0,0.0,23364.0,0.0,2.0,2.0,14.0,4.0,0.0,0.137162827307737,2500.2279949059853,3124.4763817324474,815.0807952345515
1.0,22.0,0.0,3.0,24577.0,0.0,2.0,3.0,18.0,0.0,0.0,0.131552774307726,1988.383894870993,4180.303149059489,1530.4293364066107
6.0,55.0,0.0,6.0,21621.0,5.0,0.0,6.0,16.0,6.0,40.0,0.03359306359822,145.10981923107872,301.9387212504156,73.76128578491887
8.0,17.0,0.0,0.0,13079.0,0.0,1.0,2.0,5.0,0.0,1.0,0.120764744222585,1701.0081893999013,3931.140011828164,628.5562620538257
2.0,33.0,0.0,2.0,27204.0,0.0,11.0,3.0,19.0,3.0,1.0,0.155374872359447,1938.360733259987,3799.1870371895743,1580.2255120671894
10.0,35.0,0.0,1.0,16447.0,1.0,2.0,2.0,14.0,0.0,1.0,0.148930941799597,1417.3039882392425,3427.4491388742767,639.7169752363895
6.0,34.0,0.0,1.0,19413.0,0.0,2.0,6.0,10.0,1.0,0.0,0.15420743939401,1536.330953161433,3808.890525015106,1311.0920606848115
4.0,39.0,0.0,6.0,25991.0,0.0,8.0,4.0,36.0,1.0,0.0,0.155460756869458,1975.181316407429,4450.8437787517505,970.3985577707679
1.0,45.0,0.0,1.0,26226.0,0.0,7.0,4.0,38.0,0.0,1.0,0.134224589357603,1622.852916865714,4051.6864770070174,1052.857597071716
8.0,27.0,0.0,5.0,11811.0,1.0,12.0,6.0,55.0,4.0,3.0,0.10707071104993,1456.9231284466314,3557.273397277281,513.0410238304286
6.0,38.0,0.0,4.0,23808.0,0.0,3.0,2.0,13.0,0.0,1.0,0.151866764278429,2662.4521893434626,5338.063120973631,943.0431972139119
12.0,40.0,0.0,12.0,25066.0,1.0,26.0,9.0,71.0,4.0,6.0,0.126726458216343,1487.4222332424204,4513.661370388077,668.1307185905994
11.0,29.0,0.0,4.0,19485.0,0.0,7.0,3.0,17.0,0.0,0.0,0.178405863979557,3020.6684526781246,5661.464963580061,910.777306186283
17.0,61.0,0.0,5.0,13120.0,0.0,8.0,6.0,19.0,2.0,1.0,0.14761837753828,945.5804290477148,3484.8098251002366,380.5384653484706
4.0,37.0,0.0,2.0,14717.0,0.0,0.0,4.0,18.0,1.0,2.0,0.123722405243741,783.714866240744,2663.2636006843886,574.1167043391497
1.0,38.0,0.0,1.0,23646.0,0.0,1.0,0.0,13.0,0.0,0.0,0.118996514683245,1153.0842955065807,3447.2727899430506,802.6664706383472
17.0,50.0,1.0,3.0,15111.0,0.0,0.0,5.0,12.0,1.0,1.0,0.180506401273578,1570.8405507635823,3051.1948946859447,1368.151447439249
3.0,35.0,0.0,1.0,19861.0,0.0,17.0,5.0,88.0,2.0,4.0,0.1907750193012,2201.6542814010986,7340.637567500736,1358.5817882792144
12.0,21.0,0.0,2.0,18293.0,1.0,10.0,5.0,17.0,1.0,2.0,0.134558739048633,1275.7649405702114,5531.320078019962,1027.8247577738805
2.0,44.0,0.0,3.0,11312.0,2.0,37.0,2.0,59.0,4.0,1.0,0.169065380264072,2741.7634222895263,8425.094888735832,1215.478116359122
1.0,53.0,0.0,1.0,23751.0,1.0,0.0,6.0,11.0,5.0,8.0,0.05842537388392,297.0202599369508,797.6058070581047,319.22738217522755
1.0,38.0,1.0,3.0,24330.0,0.0,4.0,1.0,13.0,1.0,0.0,0.117295276855974,1332.4417507963026,4277.249989951156,869.6328513600519
7.0,43.0,0.0,5.0,27938.0,2.0,34.0,13.0,60.0,4.0,4.0,0.161919260122066,1387.4828929625485,3802.8654160518017,1347.5291970918993
20.0,76.0,1.0,10.0,21023.0,1.0,51.0,15.0,149.0,11.0,2.0,0.110880108039863,972.1068393709405,3061.5385872631377,731.2156893686512
1.0,63.0,0.0,3.0,15365.0,0.0,15.0,4.0,71.0,2.0,0.0,0.17744358837522,1919.6994776132196,5600.226751933737,1557.8250933275092
1.0,44.0,0.0,2.0,20654.0,0.0,2.0,2.0,8.0,1.0,4.0,0.156407145609948,1519.1951046591143,4557.585313977343,1400.645197648143
11.0,99.0,0.0,3.0,25200.0,2.0,5.0,10.0,20.0,20.0,50.0,0.040897296709906,91.54555754426259,268.61393858382314,140.63084004332444
2.0,64.0,0.0,3.0,27346.0,0.0,5.0,14.0,16.0,9.0,33.0,0.052413670322364,223.6973015258477,600.8994961808695,245.345427479962
2.0,65.0,0.0,3.0,15471.0,0.0,4.0,3.0,17.0,9.0,11.0,0.065590849973817,299.1671500575268,754.8644807953075,243.5943048456023
8.0,30.0,0.0,4.0,23742.0,0.0,1.0,7.0,15.0,4.0,2.0,0.083174790017286,834.3901207873665,2066.1945016911295,564.6519351880023
5.0,51.0,0.0,2.0,10770.0,1.0,5.0,15.0,13.0,5.0,5.0,0.085459292797894,742.157795084126,1785.631654972407,329.5180610173519
2.0,53.0,0.0,6.0,25595.0,2.0,18.0,12.0,63.0,13.0,6.0,0.098207719764048,538.0062404888797,1423.7635872422343,452.32843169908153
5.0,89.0,0.0,3.0,20665.0,0.0,8.0,3.0,25.0,13.0,3.0,0.075720942742807,490.0399862989664,1358.3970060457198,295.1026961517361
13.0,64.0,0.0,2.0,14473.0,0.0,5.0,8.0,18.0,7.0,2.0,0.108425903421667,699.9967436549448,1714.6261699980005,274.38896746056196
3.0,65.0,0.0,7.0,27512.0,0.0,0.0,11.0,4.0,4.0,19.0,0.067029365043738,335.6731479458675,729.9426060069737,401.8032693616369
8.0,105.0,0.0,2.0,22595.0,0.0,5.0,11.0,27.0,10.0,13.0,0.061441370300785,454.2344442845987,905.3082115214914,163.4521558956508
3.0,29.0,0.0,1.0,29609.0,0.0,1.0,6.0,14.0,0.0,1.0,0.122706039748492,1040.5486159951358,2267.9918863194953,686.9641348317402
31.0,56.0,0.0,10.0,17488.0,3.0,43.0,11.0,118.0,8.0,0.0,0.178349650446356,1125.2821170832365,3105.0424772787437,581.0452053163441
1.0,42.0,0.0,3.0,18822.0,0.0,7.0,2.0,21.0,2.0,0.0,0.171002101186205,2501.4794307584357,6346.965974410027,1219.650582874572
5.0,27.0,0.0,1.0,27042.0,0.0,2.0,5.0,13.0,3.0,6.0,0.068626448860457,494.8821137121009,1309.703937881388,485.4257675902136
7.0,30.0,0.0,3.0,21327.0,0.0,2.0,3.0,8.0,2.0,0.0,0.137002604946126,1145.5895492786542,3657.2133245110344,914.3033311277586
26.0,75.0,1.0,2.0,18670.0,0.0,10.0,14.0,48.0,4.0,2.0,0.198368663481331,2377.4007376132195,5585.507223810094,1139.2535980575828
1.0,57.0,0.0,3.0,23965.0,0.0,1.0,5.0,27.0,3.0,1.0,0.188462387791815,1010.3658128277888,3276.3674002930106,955.4546273480177
6.0,53.0,1.0,1.0,28725.0,0.0,5.0,6.0,15.0,2.0,0.0,0.158830403763976,1044.0384760668244,2591.503724154912,935.3440593804153
1.0,35.0,0.0,1.0,30661.0,0.0,0.0,2.0,12.0,0.0,0.0,0.09776135766275,591.058223946134,1643.946888108244,735.1154254813925
7.0,43.0,0.0,9.0,19790.0,2.0,25.0,8.0,68.0,6.0,1.0,0.129113588142887,877.2959073444658,2895.987182029828,1177.8228790645423
2.0,22.0,0.0,0.0,18373.0,0.0,7.0,5.0,29.0,2.0,1.0,0.12699849031812,1858.1475031261364,4635.984174466219,1069.8425017998968
1.0,43.0,0.0,2.0,20490.0,0.0,0.0,2.0,9.0,5.0,0.0,0.111413439170092,1018.9381780523843,3108.0629040591957,1127.464137844946
1.0,16.0,0.0,0.0,31443.0,0.0,0.0,1.0,10.0,2.0,2.0,0.066776812374316,861.5579432787949,1672.3210871806089,511.85528602957885
1.0,58.0,1.0,5.0,15935.0,1.0,2.0,4.0,4.0,0.0,0.0,0.186625354375497,2607.897625123147,7156.808451481402,1767.514814532528
3.0,23.0,0.0,2.0,29998.0,0.0,4.0,5.0,15.0,1.0,1.0,0.119047141767682,1644.2770636636862,3197.407948632046,1060.941520013598
4.0,97.0,0.0,3.0,25843.0,0.0,1.0,16.0,16.0,17.0,52.0,0.024025593601049,58.46083639398277,149.73132586622117,79.3397065346909
8.0,34.0,0.0,3.0,31544.0,1.0,2.0,5.0,15.0,8.0,3.0,0.047125919130779,235.18902977183356,727.2162887087238,324.73799089834756
4.0,56.0,1.0,8.0,23416.0,0.0,15.0,10.0,51.0,5.0,5.0,0.153684144917494,1117.444153092509,3281.3243023920495,840.8860683806505
8.0,40.0,0.0,0.0,26321.0,2.0,2.0,6.0,31.0,3.0,1.0,0.096957153420909,801.1419480981797,2018.9534673112519,632.580167056246
3.0,65.0,0.0,5.0,18467.0,0.0,2.0,5.0,19.0,5.0,4.0,0.156091813077119,1349.914130261171,4293.228228602504,916.6525659067898
3.0,39.0,0.0,4.0,12242.0,0.0,7.0,9.0,22.0,1.0,1.0,0.145462808157254,1364.8473681817786,3552.9360060605036,906.287538131287
6.0,28.0,0.0,2.0,21005.0,0.0,0.0,17.0,10.0,2.0,0.0,0.112678055395355,1094.4517144720835,2680.9593768675836,814.1289320187434
5.0,38.0,0.0,1.0,4786.0,0.0,0.0,1.0,11.0,5.0,0.0,0.113079858998701,1612.6783622065407,3489.5023182227733,740.3027826508472
12.0,70.0,0.0,1.0,14405.0,0.0,1.0,5.0,7.0,1.0,14.0,0.044736872905773,153.28348665301434,431.04878571532373,197.218243973942
2.0,42.0,0.0,6.0,22974.0,0.0,6.0,6.0,21.0,5.0,5.0,0.13173972705966,1081.7433222385707,3217.314010012781,1371.3713730314782
3.0,28.0,0.0,1.0,27550.0,1.0,8.0,2.0,47.0,1.0,0.0,0.14852716523736,1231.2218515609868,3872.1562964773047,1180.2244967626027
2.0,36.0,0.0,2.0,21893.0,0.0,3.0,5.0,20.0,0.0,3.0,0.134296169104458,1087.3887404842483,3170.532338827668,1310.3645215386025
4.0,47.0,0.0,0.0,20731.0,1.0,6.0,6.0,30.0,1.0,1.0,0.187803013911576,1717.6779178525107,5884.273781443316,1069.867960262421
8.0,60.0,1.0,7.0,22036.0,1.0,16.0,5.0,86.0,5.0,1.0,0.192294278316551,1683.7714481429487,5742.783152466217,960.8722397402427
2.0,39.0,0.0,2.0,25783.0,0.0,7.0,6.0,14.0,0.0,1.0,0.143011121697226,1406.9892002459712,4730.245900213449,785.4970381741313
7.0,44.0,0.0,3.0,22372.0,0.0,52.0,7.0,73.0,10.0,1.0,0.150777415213243,1448.2197739848411,5057.571633374896,992.8517007215664
13.0,36.0,0.0,14.0,16989.0,3.0,50.0,6.0,202.0,8.0,3.0,0.176899075875021,3042.052281713141,8553.88958422309,1789.08817360159
8.0,29.0,1.0,2.0,28246.0,0.0,3.0,7.0,15.0,0.0,1.0,0.131934640224776,1422.521979886038,3173.850743444031,1010.648219286431
9.0,39.0,0.0,5.0,18360.0,0.0,14.0,4.0,52.0,1.0,2.0,0.164297838652637,1978.6045610781175,6486.701264044965,1106.365891461314
1.0,44.0,0.0,1.0,28555.0,0.0,0.0,0.0,8.0,2.0,0.0,0.175495657950594,2213.2526942968984,4765.556865166939,1285.5701820064965
1.0,25.0,1.0,1.0,20455.0,0.0,0.0,1.0,11.0,0.0,0.0,0.134005102358953,1982.811652240624,6236.535795081621,1118.5091371613778
30.0,48.0,1.0,1.0,9115.0,1.0,24.0,6.0,84.0,9.0,7.0,0.089097460625651,472.81088045933194,1670.7918229728539,317.62448717973524
12.0,11.0,0.0,2.0,19906.0,0.0,0.0,1.0,11.0,1.0,0.0,0.168221947779879,2248.738846382957,8118.912951511474,1386.4923562054428
28.0,95.0,0.0,3.0,11835.0,14.0,136.0,10.0,33.0,2.0,1.0,0.197105006310814,716.9693931741363,2239.0273228175542,478.64716471681163
6.0,36.0,0.0,1.0,20046.0,0.0,1.0,8.0,17.0,0.0,0.0,0.157832711944492,1408.689953389275,4652.840461810389,853.5412032851272
10.0,43.0,2.0,5.0,15067.0,1.0,19.0,7.0,58.0,5.0,0.0,0.161383950149043,1231.1348877535654,4811.73923407349,931.4083313109434
4.0,34.0,1.0,5.0,23246.0,0.0,1.0,6.0,12.0,5.0,4.0,0.119152917225572,1908.2775953465218,2893.385349358482,701.9630103438519
1.0,22.0,0.0,1.0,10806.0,0.0,0.0,2.0,5.0,1.0,0.0,0.139887393524002,2780.301231885688,8422.47732593244,1026.468180965132
24.0,33.0,0.0,5.0,14409.0,1.0,12.0,5.0,38.0,1.0,1.0,0.161682287551404,2282.528505031298,7160.512810138508,957.1893730776411
8.0,22.0,0.0,1.0,23679.0,0.0,24.0,1.0,44.0,4.0,0.0,0.16187075969172,1639.192276148951,6073.937716324207,945.3757434225386
18.0,40.0,0.0,2.0,6785.0,0.0,1.0,9.0,5.0,5.0,0.0,0.0950785761351,778.4073914132902,2183.4819992048747,469.0150864718052
16.0,50.0,1.0,3.0,14454.0,1.0,6.0,9.0,36.0,14.0,2.0,0.153148989501436,1540.679183235427,3968.7895760144597,700.084620862178
7.0,28.0,0.0,1.0,23497.0,0.0,4.0,3.0,12.0,1.0,0.0,0.184120004292727,2494.9557955810587,6547.794787463906,1534.4563813198063
1.0,65.0,0.0,2.0,26150.0,0.0,8.0,2.0,29.0,2.0,0.0,0.193081126888939,1600.0526746112632,4951.741961428541,1364.2554383527613
4.0,51.0,0.0,1.0,19048.0,0.0,6.0,1.0,17.0,0.0,2.0,0.183618660602686,2072.980349859472,5774.374179367589,1658.3842798875776
6.0,57.0,0.0,3.0,15389.0,5.0,47.0,7.0,77.0,3.0,0.0,0.177597219779519,2518.4536066553574,7541.343452953148,1495.1858147119005
6.0,21.0,0.0,1.0,29599.0,0.0,10.0,4.0,25.0,1.0,1.0,0.097100711860416,827.4467972296748,2497.663480526611,852.9852786256524
4.0,24.0,0.0,1.0,22206.0,0.0,2.0,7.0,10.0,3.0,0.0,0.16611532791638,1162.2757033660582,3207.2924472633,643.665342053988
1.0,44.0,1.0,3.0,22853.0,0.0,2.0,6.0,13.0,11.0,0.0,0.09833150999739,523.1689888749578,1545.9734134920898,646.2675744925949
7.0,30.0,0.0,4.0,18060.0,0.0,1.0,7.0,7.0,2.0,3.0,0.075933720475689,781.3760350322763,2034.4870699377618,552.7819822302805
8.0,47.0,0.0,2.0,16254.0,0.0,7.0,8.0,27.0,0.0,0.0,0.174239571368355,1113.4826056666132,3672.5391204442676,1472.922604688818
4.0,41.0,0.0,0.0,8888.0,1.0,1.0,5.0,4.0,0.0,5.0,0.099576608432222,853.1695502886138,1875.097912722228,504.4013385222794
15.0,48.0,0.0,0.0,17857.0,0.0,1.0,7.0,9.0,2.0,1.0,0.16477854753097,1125.704604632705,3369.9437208749773,1222.5008604450716
7.0,55.0,0.0,7.0,10270.0,0.0,23.0,7.0,62.0,7.0,2.0,0.163700477927763,1623.6738053088654,4052.275263036807,943.1126571262133
15.0,89.0,1.0,4.0,7186.0,0.0,11.0,13.0,107.0,1.0,2.0,0.082048575599837,539.2985788782172,1252.4029331773984,145.1957712364431
3.0,30.0,0.0,1.0,7373.0,0.0,6.0,5.0,16.0,3.0,3.0,0.178386685246393,3223.6423921400465,7253.195382315105,1170.2263478316609
1.0,30.0,0.0,3.0,14747.0,0.0,3.0,1.0,8.0,0.0,0.0,0.134705501784062,1668.122491914982,4066.7299966293353,635.9944141288057
3.0,43.0,0.0,0.0,15333.0,0.0,2.0,0.0,15.0,0.0,0.0,0.214028449417051,2941.152563121106,7297.5527952292,1217.229476618438
4.0,40.0,0.0,0.0,17653.0,0.0,0.0,2.0,12.0,0.0,0.0,0.182804341546319,1496.8522710245077,3549.2373436663584,1107.207736556788
1.0,47.0,0.0,2.0,21230.0,0.0,2.0,4.0,18.0,0.0,0.0,0.216397762850876,1377.7536599338275,3663.868565691535,1399.4847902166955
1.0,52.0,0.0,1.0,25941.0,0.0,2.0,1.0,11.0,0.0,0.0,0.189806184735011,1200.2829286308495,3739.3429699653384,1540.2231986276984
5.0,51.0,0.0,2.0,26633.0,1.0,13.0,6.0,41.0,2.0,1.0,0.161004318602811,1193.3796342264231,2957.506050039396,908.0062434331479
1.0,31.0,0.0,0.0,29332.0,0.0,8.0,5.0,26.0,3.0,0.0,0.190485720316436,1546.239327175784,4344.620587885848,1287.7901024605233
4.0,26.0,0.0,1.0,29145.0,0.0,0.0,5.0,14.0,0.0,0.0,0.165285702953051,1271.2394614681168,3785.1512054949544,1176.0155317701306
7.0,47.0,0.0,3.0,24927.0,0.0,1.0,3.0,12.0,0.0,1.0,0.156438646183741,1098.79117554004,2752.6711573762145,799.8972029190447
2.0,55.0,0.0,0.0,23128.0,0.0,24.0,6.0,32.0,3.0,0.0,0.259468600604354,1622.7832799075784,4390.162917116741,1424.386577975304
2.0,43.0,0.0,0.0,27736.0,0.0,0.0,5.0,16.0,1.0,0.0,0.175828017181403,1039.4556846620328,2739.556673278361,1148.5530743058614
3.0,39.0,0.0,0.0,27197.0,0.0,10.0,4.0,20.0,2.0,1.0,0.164607314696334,1252.845437205712,3539.0044827412103,912.1925992947932
14.0,35.0,0.0,0.0,27580.0,0.0,1.0,0.0,9.0,0.0,0.0,0.16595392319353,999.650907596231,3162.882614388075,1060.7228279960007
22.0,67.0,0.0,4.0,19159.0,0.0,19.0,10.0,37.0,4.0,1.0,0.195180911782668,1081.9673240433815,2890.0677987148074,882.3530316396559
4.0,35.0,0.0,0.0,30316.0,0.0,3.0,8.0,10.0,0.0,1.0,0.14582418714677,925.2528964009764,2683.2333995628314,1414.7415254647187
5.0,34.0,0.0,1.0,26842.0,0.0,1.0,2.0,10.0,0.0,0.0,0.11887557542174,633.9359790371825,2153.4828950813653,1009.07412393559
3.0,41.0,0.0,7.0,27128.0,1.0,18.0,5.0,34.0,1.0,1.0,0.159938930990116,1074.911964360959,2764.0593369281805,1337.2416699490502
1.0,37.0,0.0,2.0,29282.0,0.0,12.0,3.0,31.0,2.0,0.0,0.157834219413959,1121.256825535551,3306.008761351791,1233.3825080891058
6.0,18.0,0.0,0.0,29254.0,0.0,6.0,4.0,13.0,0.0,0.0,0.155784756232559,1131.1431617564408,3528.7799490692382,1411.5119796276954
12.0,85.0,1.0,9.0,15534.0,4.0,50.0,6.0,149.0,11.0,4.0,0.164896026735574,862.3264221795289,2742.3331128320265,722.7331110173076
2.0,29.0,0.0,1.0,23027.0,0.0,0.0,2.0,19.0,1.0,1.0,0.116899801999627,1238.2146912985263,3739.337814177886,836.0594924152442
29.0,51.0,2.0,0.0,21457.0,4.0,66.0,15.0,41.0,5.0,4.0,0.13898673165631,822.7462776861487,2367.597086552495,938.4842861679922
6.0,53.0,0.0,4.0,25379.0,0.0,1.0,7.0,12.0,4.0,0.0,0.131072455323751,765.3917833019381,2191.587652808655,763.0147901860936
14.0,58.0,0.0,0.0,21389.0,0.0,3.0,4.0,10.0,0.0,0.0,0.140245361082619,780.2861606334861,2364.0812843002645,719.9068743939902
4.0,40.0,0.0,1.0,19555.0,0.0,16.0,6.0,24.0,3.0,0.0,0.121302732675495,1127.7935603919386,3002.5672711733428,1239.1082494695845
1.0,43.0,1.0,2.0,24683.0,0.0,2.0,2.0,16.0,2.0,0.0,0.187149041247134,1637.2407541734904,4675.375172022986,919.6050430265799
6.0,46.0,0.0,1.0,7599.0,0.0,3.0,3.0,18.0,0.0,0.0,0.163124463160139,2279.4004386405986,5058.134418187416,922.4329534298074
7.0,29.0,0.0,2.0,19297.0,0.0,3.0,4.0,12.0,2.0,1.0,0.151780343882168,1294.9851980463081,3855.013739848837,1250.072416611176
6.0,44.0,0.0,2.0,22899.0,1.0,7.0,4.0,34.0,0.0,1.0,0.158198624649845,960.970811109631,2717.6499371508035,1230.2874715479988
1.0,10.0,0.0,0.0,26858.0,0.0,0.0,0.0,12.0,0.0,0.0,0.145621375031901,1570.3221560227294,4298.647242743785,1188.7075538607812
2.0,26.0,0.0,2.0,8063.0,0.0,0.0,0.0,9.0,0.0,0.0,0.165487017027308,1921.593574327403,4358.844139930738,1031.313982551863
1.0,14.0,0.0,0.0,8331.0,0.0,1.0,0.0,4.0,0.0,2.0,0.140429288952719,5059.083046167842,8558.096430521813,835.7516045431458
13.0,62.0,0.0,2.0,3624.0,0.0,15.0,7.0,86.0,3.0,1.0,0.101256603370181,726.3342321166103,1280.1809285914283,203.481389702427
10.0,47.0,0.0,0.0,15879.0,0.0,18.0,2.0,46.0,2.0,1.0,0.138621867261674,1299.9413038162375,3140.5453560551414,507.752841996939
4.0,38.0,0.0,2.0,17727.0,0.0,5.0,4.0,37.0,0.0,1.0,0.079812099136294,722.7946840311041,1835.3495394511328,430.0170904995177
4.0,43.0,0.0,4.0,21848.0,1.0,1.0,4.0,8.0,3.0,3.0,0.101907016018562,646.2571486097514,2024.784087910408,711.3477966711652
23.0,103.0,0.0,7.0,13369.0,4.0,63.0,13.0,131.0,12.0,4.0,0.07605875311522,525.3947119177952,1521.3396045547051,306.8114354013146
2.0,46.0,0.0,0.0,15579.0,0.0,3.0,5.0,8.0,0.0,0.0,0.147845623475076,1177.928473423493,3430.8302323619987,763.0796280275584
6.0,38.0,0.0,1.0,11840.0,0.0,3.0,6.0,39.0,0.0,0.0,0.149778018465281,1280.1874899316813,5053.371670782952,1428.419725607981
4.0,54.0,0.0,2.0,9141.0,0.0,8.0,5.0,21.0,9.0,11.0,0.0467212505178,207.27510848985966,500.18500358585857,124.55968960892976
2.0,25.0,0.0,3.0,28932.0,1.0,3.0,6.0,20.0,1.0,3.0,0.078681102807906,606.6952978479351,1539.9404727245037,520.7611196825052
29.0,67.0,0.0,0.0,13501.0,0.0,6.0,10.0,30.0,3.0,3.0,0.038331870811998,101.16303798495181,301.7017811282662,129.0454300797442
3.0,42.0,0.0,4.0,22083.0,0.0,0.0,3.0,15.0,2.0,1.0,0.126334428758605,1193.6562267329189,3307.2850702019823,1131.0057617938983
7.0,50.0,0.0,3.0,6958.0,0.0,15.0,6.0,79.0,1.0,5.0,0.090539135569412,997.6696190881541,2103.929128689305,369.8843145598939
7.0,58.0,0.0,5.0,3835.0,0.0,8.0,7.0,34.0,5.0,0.0,0.119354425797796,687.2502519170108,1641.0593086672686,462.3979267515508
2.0,36.0,1.0,6.0,23585.0,2.0,3.0,1.0,13.0,4.0,6.0,0.100526502645824,563.4102776663309,1629.9327430815258,732.9986555592064
16.0,55.0,0.0,3.0,23070.0,0.0,2.0,7.0,12.0,7.0,5.0,0.121609505194232,761.5607621939702,2286.9287785057863,882.8713260832751
2.0,58.0,0.0,0.0,24292.0,0.0,2.0,10.0,8.0,1.0,2.0,0.087107291882757,495.5791461205547,1330.82489800913,510.42795948746266
3.0,22.0,0.0,2.0,20043.0,0.0,0.0,0.0,7.0,0.0,0.0,0.077116247383132,843.6559228491107,2381.459123991793,540.3669581793038
20.0,44.0,0.0,1.0,12119.0,2.0,39.0,6.0,77.0,4.0,0.0,0.175651094227345,2686.0127372437364,6291.520559918296,742.8433202495324
5.0,45.0,0.0,5.0,25584.0,1.0,9.0,4.0,17.0,2.0,1.0,0.151741248799215,1420.8503373210287,3831.9903036839864,839.5933811442443
4.0,44.0,0.0,2.0,25359.0,2.0,8.0,2.0,23.0,2.0,0.0,0.172751088627632,1449.2949264629542,4016.976400225356,1608.4660455542614
3.0,39.0,0.0,1.0,30471.0,0.0,1.0,3.0,11.0,0.0,0.0,0.124766876981781,1055.6490228953487,2927.4565440888923,847.6704094293995
6.0,37.0,0.0,2.0,26986.0,0.0,0.0,4.0,8.0,0.0,0.0,0.197757506890131,1419.7460735391426,3809.1879946916215,1132.085104390689
1.0,24.0,0.0,0.0,14343.0,0.0,0.0,3.0,9.0,1.0,0.0,0.147147691386876,1583.1426616533452,4311.81131425911,1166.9777885357992
8.0,43.0,0.0,1.0,25650.0,0.0,6.0,5.0,22.0,0.0,3.0,0.151186891491961,1095.9425691719632,3006.207790360246,1265.593121675363
5.0,36.0,0.0,1.0,19222.0,1.0,4.0,5.0,22.0,0.0,1.0,0.130120702744909,1153.6768505016703,3453.9310016557697,965.5387794967826
6.0,31.0,0.0,0.0,13478.0,0.0,8.0,2.0,46.0,1.0,0.0,0.161294718253445,1403.053073214903,4265.13208160807,1235.1344873248215
2.0,51.0,0.0,2.0,11661.0,0.0,3.0,3.0,6.0,1.0,1.0,0.141436352201242,1297.801465493706,3054.581498052259,756.5232932999896
21.0,78.0,0.0,8.0,8247.0,3.0,32.0,19.0,85.0,13.0,7.0,0.136837108040533,916.7406681768448,2049.467357651899,659.1573390730541
4.0,33.0,0.0,2.0,7988.0,0.0,5.0,4.0,17.0,1.0,2.0,0.172294167644274,4565.413504649239,9839.558730589433,555.1731816779153
2.0,49.0,0.0,0.0,8556.0,0.0,5.0,2.0,49.0,2.0,3.0,0.111270768925052,1128.8258707777975,2576.557705048874,222.72797450324254
4.0,49.0,0.0,2.0,11865.0,0.0,7.0,5.0,21.0,2.0,0.0,0.115592693217929,1371.6124454653154,2991.106658183399,330.50902300369046
2.0,49.0,0.0,3.0,19290.0,0.0,2.0,6.0,25.0,2.0,0.0,0.112398679759509,804.4101406141433,2218.4302453404293,905.2478790387082
7.0,63.0,0.0,3.0,11511.0,0.0,22.0,10.0,132.0,0.0,8.0,0.084783526190119,465.6591349355451,1089.9190049382462,152.1460539888415
16.0,10.0,0.0,0.0,29535.0,0.0,0.0,5.0,12.0,0.0,0.0,0.125230458256386,1592.2506092534472,4613.10384847596,1494.9464053546255
6.0,37.0,0.0,7.0,27698.0,0.0,7.0,3.0,18.0,0.0,1.0,0.216945186440951,1321.1353036613775,3737.2332910638424,901.1004380951244
1.0,40.0,0.0,0.0,24984.0,0.0,1.0,3.0,6.0,0.0,0.0,0.23045937367733,1529.507272063274,4788.940010460182,1413.4756859067497
