SWI,WORK,ATTRACT,EDU,FOOD,SHOP,TRANSPORT,ACCOMM,PARK,ENTERTAIN,WORKs,ATTRACTs,EDUs,FOODs,SHOPs,TRANSPORTs,ENTERTAINs,ACCOMMs,PARKs
7.0,23.0,1.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
5.0,18.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
1.0,17.0,0.0,1.0,11.0,3.0,5.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
11.0,39.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
12.0,138.0,4.0,9.0,2.0,9.0,6.0,0.0,0.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0
13.0,27.0,3.0,3.0,3.0,7.0,6.0,1.0,0.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0
15.0,29.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,14.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
56.0,147.0,8.0,13.0,96.0,250.0,43.0,7.0,3.0,12.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0
3.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
22.0,27.0,7.0,2.0,4.0,2.0,11.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0
17.0,50.0,3.0,4.0,1.0,6.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,55.0,6.0,3.0,2.0,14.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
5.0,11.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
30.0,98.0,2.0,4.0,25.0,47.0,5.0,0.0,3.0,11.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0
1.0,54.0,1.0,3.0,12.0,26.0,4.0,0.0,1.0,7.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0
24.0,20.0,0.0,2.0,8.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
25.0,111.0,6.0,4.0,62.0,41.0,8.0,53.0,0.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0
144.0,1431.0,96.0,26.0,297.0,759.0,41.0,13.0,5.0,59.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0
28.0,298.0,19.0,9.0,108.0,157.0,0.0,3.0,1.0,31.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0
9.0,7.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
6.0,12.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,22.0,2.0,1.0,9.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
7.0,13.0,2.0,2.0,2.0,21.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
4.0,14.0,6.0,2.0,9.0,37.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
13.0,22.0,0.0,1.0,9.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
9.0,54.0,3.0,3.0,26.0,44.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
3.0,13.0,4.0,0.0,4.0,9.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2.0,7.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,11.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,12.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
37.0,98.0,0.0,3.0,36.0,57.0,7.0,1.0,2.0,16.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0
12.0,73.0,2.0,7.0,32.0,24.0,8.0,2.0,0.0,10.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0
12.0,28.0,1.0,3.0,4.0,7.0,7.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,29.0,0.0,3.0,0.0,18.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
1.0,15.0,1.0,1.0,8.0,7.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
18.0,102.0,5.0,5.0,24.0,25.0,7.0,0.0,0.0,12.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0
2.0,9.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
39.0,223.0,6.0,9.0,72.0,48.0,13.0,5.0,0.0,20.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0
9.0,40.0,4.0,0.0,15.0,17.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
100.0,800.0,15.0,38.0,178.0,139.0,16.0,7.0,5.0,44.0,4.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0
8.0,34.0,1.0,2.0,4.0,8.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
19.0,88.0,0.0,8.0,10.0,16.0,5.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0
9.0,72.0,4.0,3.0,30.0,46.0,7.0,0.0,0.0,6.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
11.0,13.0,2.0,2.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
16.0,96.0,2.0,2.0,8.0,17.0,10.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0
10.0,61.0,5.0,4.0,4.0,6.0,8.0,1.0,1.0,11.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0
40.0,21.0,12.0,6.0,6.0,8.0,24.0,0.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0
6.0,24.0,3.0,3.0,2.0,8.0,3.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
8.0,33.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
3.0,24.0,4.0,4.0,6.0,8.0,5.0,0.0,0.0,13.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0
6.0,56.0,0.0,5.0,10.0,8.0,11.0,4.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0
19.0,105.0,2.0,10.0,31.0,41.0,9.0,0.0,2.0,11.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0
3.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
9.0,48.0,8.0,3.0,4.0,10.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
31.0,33.0,0.0,1.0,24.0,25.0,9.0,2.0,4.0,8.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
45.0,50.0,1.0,2.0,1.0,23.0,7.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
6.0,46.0,0.0,2.0,4.0,5.0,10.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0
4.0,14.0,2.0,0.0,2.0,11.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
5.0,8.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
10.0,34.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,14.0,1.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,21.0,5.0,1.0,4.0,6.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,10.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,11.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,17.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,6.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,8.0,6.0,2.0,0.0,0.0,7.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
0.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,12.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,17.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,14.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,4.0,0.0,2.0,3.0,11.0,6.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,4.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,8.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0
0.0,14.0,1.0,3.0,1.0,0.0,6.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,22.0,3.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
0.0,16.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,8.0,1.0,4.0,1.0,5.0,4.0,0.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,5.0,2.0,2.0,0.0,0.0,10.0,0.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0
0.0,6.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,24.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,18.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,21.0,6.0,4.0,0.0,3.0,5.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,9.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0
0.0,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,9.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,13.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
0.0,9.0,1.0,4.0,2.0,8.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,73.0,0.0,1.0,7.0,17.0,2.0,2.0,0.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
0.0,16.0,0.0,3.0,4.0,6.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,17.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,7.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
0.0,13.0,1.0,4.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,7.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,8.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,11.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,11.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,11.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,9.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,9.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,10.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,9.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,16.0,1.0,6.0,4.0,5.0,5.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,8.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,23.0,4.0,3.0,3.0,7.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0
0.0,22.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0
0.0,21.0,3.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,10.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,25.0,14.0,3.0,1.0,3.0,5.0,1.0,0.0,12.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0
0.0,15.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,10.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
0.0,12.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,13.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,8.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
0.0,44.0,15.0,4.0,7.0,23.0,9.0,0.0,0.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0
0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,10.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0
0.0,13.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
0.0,43.0,5.0,2.0,12.0,20.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0,8.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
0.0,8.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
0.0,10.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,8.0,1.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0
0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,31.0,1.0,1.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
0.0,12.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
0.0,15.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,56.0,2.0,2.0,14.0,36.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
0.0,16.0,7.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,9.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,20.0,1.0,4.0,1.0,4.0,5.0,0.0,0.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,17.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,9.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,22.0,11.0,0.0,14.0,20.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,11.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,15.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
