code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,WORKs,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb
E01000061,Barking and Dagenham 006C,Barking and Dagenham,0.0,1.0,0.0,5.0,0.0,7.0,7.0,4.0,4.0,10.0,8.0,7.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
E01000062,Barking and Dagenham 006D,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,2.0,3.0,3.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000063,Barking and Dagenham 004A,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,4.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000064,Barking and Dagenham 006E,Barking and Dagenham,0.0,2.0,6.0,0.0,15.0,4.0,30.0,3.0,0.0,1.0,1.0,30.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000065,Barking and Dagenham 007A,Barking and Dagenham,0.0,2.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,7.0,5.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
E01000066,Barking and Dagenham 011A,Barking and Dagenham,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,4.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000067,Barking and Dagenham 011B,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000068,Barking and Dagenham 016E,Barking and Dagenham,0.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,5.0,11.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
E01000069,Barking and Dagenham 011C,Barking and Dagenham,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000070,Barking and Dagenham 011D,Barking and Dagenham,0.0,2.0,8.0,1.0,16.0,7.0,25.0,7.0,4.0,22.0,16.0,25.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0
E01000071,Barking and Dagenham 011E,Barking and Dagenham,0.0,0.0,1.0,0.0,4.0,5.0,6.0,2.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000072,Barking and Dagenham 017E,Barking and Dagenham,0.0,0.0,6.0,1.0,9.0,5.0,9.0,3.0,4.0,11.0,7.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
E01000073,Barking and Dagenham 012B,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000074,Barking and Dagenham 012C,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,6.0,6.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000075,Barking and Dagenham 012D,Barking and Dagenham,0.0,1.0,2.0,0.0,10.0,6.0,13.0,4.0,5.0,8.0,6.0,13.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01000077,Barking and Dagenham 008F,Barking and Dagenham,0.0,3.0,6.0,0.0,10.0,5.0,9.0,1.0,0.0,2.0,2.0,9.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000078,Barking and Dagenham 007B,Barking and Dagenham,0.0,3.0,4.0,0.0,6.0,3.0,12.0,1.0,0.0,17.0,9.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000079,Barking and Dagenham 009E,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000080,Barking and Dagenham 007C,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000081,Barking and Dagenham 007D,Barking and Dagenham,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000082,Barking and Dagenham 007E,Barking and Dagenham,0.0,0.0,7.0,0.0,9.0,2.0,18.0,1.0,0.0,5.0,3.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000083,Barking and Dagenham 007F,Barking and Dagenham,0.0,0.0,1.0,0.0,1.0,5.0,7.0,1.0,1.0,4.0,4.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000084,Barking and Dagenham 013D,Barking and Dagenham,0.0,0.0,4.0,0.0,7.0,4.0,14.0,2.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000085,Barking and Dagenham 013E,Barking and Dagenham,0.0,0.0,10.0,0.0,8.0,5.0,14.0,1.0,1.0,5.0,3.0,14.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000086,Barking and Dagenham 013F,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000087,Barking and Dagenham 020B,Barking and Dagenham,1.0,4.0,12.0,0.0,8.0,7.0,37.0,2.0,0.0,3.0,3.0,37.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
E01000090,Barking and Dagenham 020E,Barking and Dagenham,0.0,2.0,1.0,0.0,3.0,7.0,168.0,1.0,0.0,12.0,10.0,168.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0
E01000091,Barking and Dagenham 022A,Barking and Dagenham,0.0,1.0,0.0,0.0,9.0,7.0,20.0,0.0,0.0,5.0,5.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000092,Barking and Dagenham 019E,Barking and Dagenham,0.0,1.0,4.0,1.0,68.0,33.0,259.0,2.0,1.0,40.0,40.0,259.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0
E01000093,Barking and Dagenham 022B,Barking and Dagenham,0.0,5.0,4.0,0.0,21.0,5.0,25.0,2.0,0.0,11.0,9.0,25.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000094,Barking and Dagenham 022C,Barking and Dagenham,0.0,3.0,0.0,0.0,2.0,9.0,19.0,1.0,1.0,0.0,0.0,19.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
E01000095,Barking and Dagenham 018E,Barking and Dagenham,0.0,2.0,1.0,3.0,35.0,20.0,249.0,4.0,2.0,46.0,36.0,249.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0
E01000096,Barking and Dagenham 022D,Barking and Dagenham,0.0,1.0,3.0,0.0,15.0,5.0,75.0,2.0,2.0,18.0,10.0,75.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
E01000097,Barking and Dagenham 023C,Barking and Dagenham,0.0,1.0,1.0,0.0,1.0,6.0,3.0,2.0,1.0,11.0,11.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000098,Barking and Dagenham 023D,Barking and Dagenham,0.0,0.0,10.0,1.0,13.0,3.0,27.0,1.0,0.0,7.0,7.0,27.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
E01000099,Barking and Dagenham 023E,Barking and Dagenham,0.0,5.0,1.0,0.0,4.0,3.0,53.0,1.0,0.0,9.0,7.0,53.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
E01000100,Barking and Dagenham 004B,Barking and Dagenham,0.0,1.0,0.0,3.0,3.0,2.0,4.0,2.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
E01000101,Barking and Dagenham 004C,Barking and Dagenham,0.0,0.0,7.0,0.0,10.0,3.0,12.0,1.0,0.0,7.0,7.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000104,Barking and Dagenham 014B,Barking and Dagenham,0.0,0.0,4.0,0.0,4.0,6.0,12.0,1.0,0.0,4.0,4.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000105,Barking and Dagenham 014C,Barking and Dagenham,0.0,5.0,2.0,1.0,22.0,2.0,30.0,3.0,0.0,3.0,3.0,30.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
E01000106,Barking and Dagenham 014D,Barking and Dagenham,0.0,4.0,7.0,3.0,7.0,3.0,35.0,2.0,1.0,0.0,0.0,35.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01000108,Barking and Dagenham 010D,Barking and Dagenham,0.0,0.0,3.0,0.0,11.0,1.0,22.0,1.0,1.0,17.0,9.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000109,Barking and Dagenham 004D,Barking and Dagenham,0.0,1.0,9.0,0.0,9.0,1.0,51.0,2.0,0.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
E01000111,Barking and Dagenham 002D,Barking and Dagenham,0.0,0.0,1.0,0.0,9.0,2.0,34.0,2.0,0.0,18.0,14.0,34.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000112,Barking and Dagenham 002E,Barking and Dagenham,0.0,5.0,12.0,0.0,17.0,6.0,37.0,0.0,0.0,19.0,13.0,37.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000113,Barking and Dagenham 002F,Barking and Dagenham,0.0,1.0,11.0,1.0,14.0,3.0,27.0,3.0,0.0,2.0,2.0,27.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01000114,Barking and Dagenham 004E,Barking and Dagenham,0.0,3.0,7.0,0.0,19.0,2.0,30.0,1.0,0.0,8.0,6.0,30.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000115,Barnet 009A,Barnet,0.0,2.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000116,Barnet 009B,Barnet,0.0,2.0,9.0,1.0,14.0,6.0,34.0,3.0,0.0,6.0,4.0,34.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01000117,Barnet 010A,Barnet,0.0,2.0,3.0,0.0,7.0,2.0,20.0,6.0,2.0,1.0,1.0,20.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000118,Barnet 010B,Barnet,0.0,3.0,0.0,1.0,1.0,10.0,15.0,1.0,0.0,12.0,8.0,15.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
E01000119,Barnet 009C,Barnet,0.0,5.0,0.0,0.0,0.0,2.0,11.0,3.0,1.0,2.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000120,Barnet 009D,Barnet,0.0,1.0,2.0,0.0,1.0,2.0,16.0,1.0,0.0,2.0,2.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000123,Barnet 010D,Barnet,0.0,9.0,1.0,1.0,5.0,5.0,59.0,4.0,4.0,1.0,1.0,59.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
E01000124,Barnet 010E,Barnet,0.0,1.0,10.0,0.0,15.0,6.0,33.0,2.0,1.0,4.0,2.0,33.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000125,Barnet 024A,Barnet,0.0,4.0,4.0,1.0,3.0,1.0,14.0,3.0,1.0,4.0,2.0,14.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
E01000126,Barnet 026A,Barnet,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000127,Barnet 024B,Barnet,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000128,Barnet 024C,Barnet,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,12.0,8.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000129,Barnet 024D,Barnet,0.0,2.0,16.0,1.0,70.0,12.0,66.0,3.0,1.0,11.0,11.0,66.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0
E01000130,Barnet 021A,Barnet,0.0,2.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000131,Barnet 024E,Barnet,0.0,0.0,1.0,0.0,2.0,1.0,7.0,3.0,1.0,3.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000132,Barnet 021B,Barnet,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000133,Barnet 021C,Barnet,0.0,2.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000134,Barnet 024F,Barnet,0.0,4.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
E01000135,Barnet 038A,Barnet,0.0,2.0,0.0,0.0,4.0,4.0,31.0,4.0,3.0,3.0,3.0,31.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01000136,Barnet 038B,Barnet,0.0,2.0,1.0,0.0,0.0,4.0,11.0,5.0,13.0,8.0,4.0,11.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01000138,Barnet 040A,Barnet,1.0,2.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,9.0,7.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
E01000139,Barnet 041B,Barnet,1.0,4.0,2.0,0.0,4.0,9.0,16.0,10.0,6.0,9.0,7.0,16.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0
E01000140,Barnet 041C,Barnet,0.0,5.0,11.0,0.0,17.0,6.0,46.0,0.0,2.0,5.0,3.0,46.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
E01000141,Barnet 039A,Barnet,2.0,1.0,24.0,1.0,38.0,12.0,71.0,5.0,1.0,8.0,8.0,71.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0
E01000143,Barnet 041D,Barnet,0.0,1.0,2.0,1.0,4.0,4.0,15.0,7.0,1.0,7.0,7.0,15.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0
E01000144,Barnet 038C,Barnet,1.0,2.0,19.0,0.0,19.0,7.0,81.0,4.0,0.0,8.0,6.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
E01000145,Barnet 037A,Barnet,2.0,4.0,1.0,0.0,2.0,2.0,13.0,0.0,0.0,8.0,6.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01000146,Barnet 038D,Barnet,2.0,7.0,28.0,1.0,44.0,8.0,112.0,6.0,3.0,8.0,8.0,112.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
E01000147,Barnet 030A,Barnet,0.0,2.0,3.0,0.0,6.0,2.0,17.0,1.0,1.0,3.0,3.0,17.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000148,Barnet 030B,Barnet,0.0,2.0,6.0,0.0,9.0,11.0,36.0,2.0,2.0,11.0,11.0,36.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01000150,Barnet 036A,Barnet,1.0,1.0,2.0,0.0,19.0,2.0,42.0,2.0,1.0,5.0,5.0,42.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
E01000152,Barnet 026C,Barnet,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000155,Barnet 030D,Barnet,0.0,0.0,4.0,1.0,8.0,8.0,24.0,3.0,0.0,5.0,5.0,24.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0
E01000156,Barnet 022A,Barnet,0.0,2.0,10.0,0.0,10.0,4.0,24.0,3.0,0.0,6.0,6.0,24.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000157,Barnet 022B,Barnet,0.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000160,Barnet 015C,Barnet,0.0,2.0,4.0,0.0,21.0,3.0,15.0,1.0,1.0,7.0,7.0,15.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000161,Barnet 015D,Barnet,0.0,0.0,4.0,0.0,8.0,8.0,22.0,3.0,0.0,4.0,2.0,22.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01000162,Barnet 015E,Barnet,0.0,0.0,15.0,0.0,16.0,7.0,44.0,2.0,0.0,5.0,3.0,44.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
E01000163,Barnet 022C,Barnet,0.0,1.0,0.0,0.0,3.0,1.0,23.0,0.0,1.0,2.0,2.0,23.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000164,Barnet 022D,Barnet,0.0,2.0,2.0,0.0,9.0,8.0,23.0,8.0,3.0,24.0,14.0,23.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0
E01000165,Barnet 022E,Barnet,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,14.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000166,Barnet 003A,Barnet,0.0,0.0,4.0,0.0,3.0,6.0,25.0,1.0,2.0,6.0,2.0,25.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000167,Barnet 002A,Barnet,0.0,2.0,1.0,0.0,1.0,13.0,7.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01000168,Barnet 003B,Barnet,0.0,1.0,0.0,0.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000169,Barnet 003C,Barnet,0.0,2.0,0.0,0.0,4.0,5.0,17.0,0.0,0.0,1.0,1.0,17.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000170,Barnet 006A,Barnet,0.0,3.0,0.0,0.0,8.0,5.0,34.0,1.0,0.0,3.0,3.0,34.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000171,Barnet 006B,Barnet,0.0,9.0,17.0,5.0,29.0,4.0,81.0,4.0,0.0,3.0,3.0,81.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
E01000172,Barnet 003D,Barnet,0.0,2.0,0.0,0.0,2.0,5.0,14.0,0.0,4.0,4.0,4.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01000173,Barnet 006C,Barnet,0.0,2.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,5.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000174,Barnet 006D,Barnet,0.0,2.0,21.0,1.0,23.0,7.0,60.0,1.0,1.0,17.0,5.0,60.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
E01000177,Barnet 029A,Barnet,0.0,3.0,7.0,0.0,3.0,0.0,17.0,7.0,1.0,3.0,3.0,17.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
E01000178,Barnet 027B,Barnet,0.0,3.0,2.0,0.0,3.0,2.0,19.0,1.0,1.0,1.0,1.0,19.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000179,Barnet 029B,Barnet,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000180,Barnet 029C,Barnet,0.0,2.0,1.0,0.0,3.0,2.0,15.0,0.0,0.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000181,Barnet 029D,Barnet,0.0,4.0,19.0,0.0,27.0,3.0,61.0,10.0,0.0,3.0,1.0,61.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0
E01000182,Barnet 029E,Barnet,0.0,5.0,8.0,1.0,17.0,9.0,28.0,4.0,2.0,5.0,5.0,28.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0
E01000183,Barnet 033A,Barnet,0.0,3.0,2.0,0.0,5.0,4.0,21.0,1.0,0.0,0.0,0.0,21.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000184,Barnet 027C,Barnet,0.0,0.0,1.0,0.0,5.0,7.0,25.0,0.0,5.0,4.0,4.0,25.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01000185,Barnet 029F,Barnet,0.0,3.0,1.0,0.0,2.0,3.0,10.0,0.0,3.0,1.0,1.0,10.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01000186,Barnet 014A,Barnet,0.0,4.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,1.0,1.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000187,Barnet 014B,Barnet,0.0,5.0,1.0,0.0,4.0,3.0,16.0,0.0,1.0,0.0,0.0,16.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000188,Barnet 014C,Barnet,2.0,2.0,1.0,0.0,4.0,4.0,16.0,6.0,32.0,8.0,8.0,16.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0
E01000189,Barnet 014D,Barnet,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000191,Barnet 014F,Barnet,0.0,0.0,2.0,0.0,9.0,4.0,20.0,3.0,0.0,10.0,10.0,20.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000192,Barnet 018A,Barnet,0.0,5.0,27.0,0.0,41.0,9.0,89.0,4.0,1.0,10.0,6.0,89.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0
E01000193,Barnet 018B,Barnet,1.0,5.0,8.0,0.0,41.0,7.0,43.0,1.0,0.0,4.0,4.0,43.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
E01000194,Barnet 018C,Barnet,0.0,4.0,26.0,1.0,22.0,11.0,118.0,4.0,1.0,4.0,4.0,118.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0
E01000195,Barnet 013A,Barnet,1.0,2.0,3.0,1.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0
E01000196,Barnet 028A,Barnet,1.0,10.0,24.0,0.0,36.0,8.0,182.0,8.0,2.0,11.0,7.0,182.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0
E01000197,Barnet 023A,Barnet,0.0,0.0,1.0,0.0,5.0,5.0,17.0,11.0,2.0,1.0,1.0,17.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0
E01000198,Barnet 025A,Barnet,0.0,1.0,0.0,0.0,1.0,2.0,10.0,1.0,1.0,6.0,6.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000200,Barnet 028B,Barnet,0.0,3.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,7.0,5.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000201,Barnet 028C,Barnet,0.0,2.0,0.0,0.0,5.0,5.0,6.0,1.0,0.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000202,Barnet 028D,Barnet,0.0,4.0,2.0,0.0,6.0,3.0,38.0,1.0,0.0,5.0,3.0,38.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
E01000203,Barnet 028E,Barnet,1.0,5.0,1.0,0.0,1.0,7.0,10.0,1.0,3.0,9.0,7.0,10.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
E01000204,Barnet 025C,Barnet,0.0,5.0,4.0,0.0,8.0,4.0,26.0,0.0,0.0,0.0,0.0,26.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000205,Barnet 035A,Barnet,0.0,4.0,0.0,0.0,3.0,8.0,11.0,5.0,1.0,6.0,6.0,11.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01000206,Barnet 033B,Barnet,1.0,3.0,2.0,0.0,1.0,33.0,7.0,3.0,27.0,11.0,7.0,7.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0
E01000207,Barnet 033C,Barnet,0.0,5.0,7.0,0.0,22.0,9.0,52.0,5.0,0.0,4.0,2.0,52.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0
E01000208,Barnet 033D,Barnet,0.0,0.0,1.0,0.0,3.0,10.0,11.0,3.0,1.0,16.0,10.0,11.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01000210,Barnet 033E,Barnet,0.0,3.0,2.0,0.0,4.0,16.0,6.0,2.0,3.0,4.0,2.0,6.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0
E01000211,Barnet 035C,Barnet,1.0,6.0,22.0,0.0,85.0,12.0,111.0,8.0,0.0,26.0,20.0,111.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0
E01000212,Barnet 035D,Barnet,0.0,1.0,0.0,0.0,2.0,16.0,9.0,2.0,5.0,7.0,5.0,9.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0
E01000214,Barnet 038E,Barnet,0.0,1.0,1.0,0.0,3.0,16.0,21.0,4.0,2.0,4.0,4.0,21.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
