code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
E01004344,Waltham Forest 008B,Waltham Forest,0.0,4.0,5.0,0.0,8.0,5.0,27.0,5.0,0.0,25.0,19.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.42765707,0.018184238999999998,0.16824524,0.0301404,1.2014746e-21,0.0,0.06289077,1.0,3.179898e-06,0.030874207999999997,7.738889e-16,0.0059052340000000005,4.888581e-13
E01004345,Waltham Forest 010A,Waltham Forest,0.0,2.0,2.0,0.0,3.0,4.0,10.0,4.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.6006115e-36,1.0,0.0,5.878023000000001e-16,2.6384131e-16,0.0,9.080065e-18,1.14597485e-26,5.388145000000001e-29,3.4234790999999996e-28,1.8584788e-07,0.0,0.35844907
E01004346,Waltham Forest 011B,Waltham Forest,0.0,1.0,1.0,0.0,0.0,3.0,10.0,1.0,1.0,11.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.912978e-05,0.0,8.863334999999999e-21,6.888286e-21,0.012918276000000001,0.21657224,1.919163e-09,0.047568142,1.7497960999999998e-12,1.1734523999999998e-05,0.41372827,0.40712976
E01004347,Waltham Forest 011C,Waltham Forest,0.0,2.0,1.0,0.0,4.0,3.0,12.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.1115521999999999e-17,3.5184038e-35,1.6022278e-15,0.0,2.9638343999999996e-32,3.5187327e-17,1.7983217999999997e-38,0.08652406,0.0,0.0,3.543797e-29,1.0,7.767151e-10
E01004348,Waltham Forest 010B,Waltham Forest,0.0,3.0,9.0,0.0,23.0,5.0,47.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.3976477e-23,0.07816843,6.40427e-16,9.302566500000001e-05,0.00016807952000000002,9.625907e-28,1.0,0.0,2.6603168e-11,0.2504542,9.3812294e-17,0.35977054,2.7583757e-21
E01004349,Waltham Forest 001A,Waltham Forest,0.0,6.0,0.0,0.0,0.0,10.0,10.0,2.0,3.0,10.0,10.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.8877151,5.486213000000001e-05,1.0990608e-06,6.345188e-26,1.9901278e-26,2.3691332e-19,9.1126165e-30,1.3870753000000002e-07,0.0,3.5544452000000004e-22,3.2337305e-28,1.0,1.0162053999999999e-11
E01004350,Waltham Forest 001B,Waltham Forest,0.0,0.0,5.0,0.0,10.0,9.0,18.0,3.0,1.0,13.0,9.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.059389573,0.03180995,2.2546019e-11,1.0,0.21546182,0.3270675,1.1230550000000001e-09,0.23447582,0.05062386,0.07305658,1.0352502999999998e-24,0.038553797,0.0
E01004351,Waltham Forest 001C,Waltham Forest,0.0,1.0,1.0,0.0,1.0,6.0,10.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.17476562,6.6244334e-09,1.7959745000000002e-14,1.0,2.3971086e-35,0.0,3.3522174e-09,9.899866e-33,7.702794e-16,1.0896165e-18,7.585e-42,0.0,4.791e-42
E01004352,Waltham Forest 002A,Waltham Forest,1.0,3.0,14.0,4.0,10.0,7.0,43.0,6.0,7.0,8.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,4.719568e-06,2.3069600000000003e-23,3.6168284999999996e-07,7.085808e-08,5.983905e-20,3.9771084e-08,2.6752356e-05,6.4262474e-21,5.7205693e-07,0.49073243,1.9106661e-08
E01004353,Waltham Forest 002B,Waltham Forest,0.0,1.0,1.0,0.0,3.0,1.0,12.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5477577000000001e-13,0.0,1.5047742999999998e-11,2.58e-43,6.0896366e-10,3.0052554e-29,0.49249324,8.76164e-18,2.278639e-25,0.069912605,1.0,1.2924081e-32,1.8761858e-18
E01004354,Waltham Forest 002C,Waltham Forest,1.0,9.0,23.0,3.0,41.0,11.0,99.0,2.0,0.0,7.0,7.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,8.519998e-21,7.115442299999999e-06,2.9827388e-18,0.07311631,1.0,0.9572433000000001,0.10916624,0.0,0.06899391,0.20908092,1.1378335e-11,0.89651066,0.35751364
E01004356,Waltham Forest 001D,Waltham Forest,0.0,3.0,1.0,1.0,4.0,7.0,12.0,4.0,0.0,9.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.28978464,0.0,2.1630787999999997e-16,0.0,1.0,3.3016e-41,0.0,2.1497666e-22,0.0,3.7738225e-30,1.1101663999999998e-34,0.0,0.0
E01004357,Waltham Forest 001E,Waltham Forest,0.0,2.0,0.0,0.0,0.0,7.0,9.0,0.0,1.0,7.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7005541999999999,2.3691695000000002e-23,0.031650733,1.0841519000000001e-19,0.0,0.040894095,6.193086e-08,1.0357595999999999e-06,0.09577085,0.00037618062999999997,0.09729801,0.74012065,1.0
E01004358,Waltham Forest 002D,Waltham Forest,0.0,1.0,4.0,0.0,3.0,4.0,21.0,0.0,1.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5689916e-26,3.4049699999999992e-40,0.78326076,1.713675e-39,0.0,1.2491346e-08,4.6137215e-25,8.516811999999999e-20,1.0,0.0,3.1601268999999998e-06,5.1176999999999996e-40
E01004359,Waltham Forest 002E,Waltham Forest,0.0,1.0,3.0,0.0,8.0,2.0,20.0,3.0,2.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.106112346,4.70652e-18,0.007391805,0.0,2.037e-42,8.4919e-41,2.3749287e-33,4.7e-42,0.0,1.0,0.0,0.0,5.101998999999999e-39
E01004360,Waltham Forest 004B,Waltham Forest,0.0,1.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.1115521999999999e-17,3.5184038e-35,1.6022278e-15,0.0,2.9638343999999996e-32,3.5187327e-17,1.7983217999999997e-38,0.08652406,0.0,0.0,3.543797e-29,1.0,7.767151e-10
E01004361,Waltham Forest 005A,Waltham Forest,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,14.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2154155e-17,1.8463963e-37,1.556344e-16,0.0,6.0846626e-33,3.3940650000000004e-18,8.128446e-39,0.27107602,0.0,0.0,4.8813836e-28,1.0,8.153754299999999e-10
E01004362,Waltham Forest 021A,Waltham Forest,1.0,3.0,0.0,3.0,0.0,11.0,9.0,1.0,2.0,30.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.06740524,0.38971993,2.4300574e-14,7.78598e-11,0.0,1.2298455e-15,0.29263753,1.0,0.00026433542000000004,3.4780623e-08,7.480483e-17,0.32898495,0.44981295
E01004363,Waltham Forest 019A,Waltham Forest,0.0,1.0,0.0,3.0,2.0,12.0,19.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.9118412,1.2547192000000001e-23,0.010879788999999999,4.1906697e-24,0.12076439,0.02389159,1.0,0.45706037,1.2278384999999999e-28,0.0,0.10901466,0.2754298,3.2276992e-09
E01004364,Waltham Forest 019B,Waltham Forest,0.0,6.0,5.0,0.0,13.0,7.0,16.0,2.0,1.0,8.0,8.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7391249,0.0,2.8675326e-11,5.237261e-06,1.0,2.1476443999999998e-16,0.5887121,8.908169500000001e-08,3.5794343e-05,3.1915704e-15,0.022899427000000003,0.32336745,0.26666954
E01004365,Waltham Forest 020A,Waltham Forest,0.0,8.0,20.0,0.0,44.0,4.0,74.0,4.0,0.0,14.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.029368000000001e-07,1.7267732e-10,3.0939959999999995e-13,4.0185458000000006e-07,1.3673994e-06,0.4062849,1.0,0.0,4.207748e-06,5.673090300000001e-07,1.852732e-10,0.115533814,0.051937375
E01004366,Waltham Forest 019C,Waltham Forest,0.0,2.0,0.0,0.0,4.0,5.0,8.0,0.0,0.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.816468e-11,0.0,1.4023946e-07,2.0448559999999998e-29,7.106696999999999e-05,1.5462307e-27,1.0,7.408444599999999e-06,1.4085805e-18,1.0572851e-17,1.70778e-07,2.841555e-31,0.31159967
E01004367,Waltham Forest 019D,Waltham Forest,0.0,5.0,9.0,0.0,7.0,0.0,14.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.884941999999999e-13,1.7164552e-05,9.435765e-19,2.2911425e-21,8.7423484e-23,1.7270046000000003e-14,4.503916e-16,0.0,9.907658e-13,0.056483664,2.9145156000000003e-10,0.4505588
E01004368,Waltham Forest 019E,Waltham Forest,0.0,1.0,5.0,0.0,4.0,1.0,15.0,1.0,0.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8173558e-12,1.7601328e-17,0.1144892,2.3516798e-13,0.24482735,0.17034648,8.792309e-23,0.84381604,0.0,2.4923528999999997e-20,0.23148271,1.0,0.001117662
E01004369,Waltham Forest 023A,Waltham Forest,0.0,1.0,4.0,0.0,11.0,2.0,22.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.090928175,0.028357848999999997,0.023764137,0.076846756,2.1274962e-13,1.0,1.7335029e-10,1.2864504999999998e-25,3.8099615e-23,2.651059e-23,4.5997195e-23,0.0,1.0920025e-36
E01004370,Waltham Forest 023B,Waltham Forest,0.0,0.0,5.0,0.0,10.0,5.0,30.0,0.0,0.0,11.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0004387139,7.239449e-33,3.0578445e-05,6.971843000000001e-29,4.944732e-15,6.350206e-08,1.5548819999999998e-08,0.26085338,2.465914e-32,0.0,1.9522925000000001e-13,1.0,0.0025615608
E01004371,Waltham Forest 025A,Waltham Forest,0.0,2.0,3.0,0.0,3.0,2.0,7.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20357303,0.0,3.0799168e-07,2.5870318999999998e-25,0.118713826,0.03409225,0.16674570000000002,9.030365e-11,0.12026638,3.6042308e-11,0.099148065,1.0,0.119124204
E01004373,Waltham Forest 025B,Waltham Forest,0.0,3.0,13.0,0.0,16.0,1.0,21.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.9933752999999993e-30,0.0,9.241155e-38,1.9151909999999999e-28,0.0,8.089999999999999e-43,9.315567999999998e-36,8.250893999999999e-39,0.0,0.0,0.0,1.0
E01004374,Waltham Forest 025C,Waltham Forest,0.0,0.0,2.0,0.0,5.0,4.0,14.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.6641738e-28,1.7522524e-24,0.07693737,2.0749470000000002e-13,1.0,5.5460997e-10,2.7297612999999995e-28,1.5192387e-22,3.413843e-26,6.743771000000001e-24,0.0,7.453999999999999e-42
E01004375,Waltham Forest 025D,Waltham Forest,0.0,2.0,8.0,0.0,12.0,1.0,33.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.8624194e-08,0.0,6.6659925e-07,0.0,0.00034019894999999994,2.5718963e-12,1.0,5.6355961999999996e-05,3.0320326000000004e-19,7.346935000000001e-37,6.8909044e-06,2.6673152e-28,1.0801003e-08
E01004376,Waltham Forest 025E,Waltham Forest,0.0,0.0,1.0,0.0,9.0,4.0,18.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1510363e-28,3.6183292e-06,3.7060527e-21,1.0541539e-09,1.7165824000000001e-12,0.30236477,6.914093e-11,7.655376e-32,3.3066085e-19,6.953177e-15,0.0,1.8842115000000003e-20
E01004377,Waltham Forest 010C,Waltham Forest,1.0,2.0,0.0,0.0,2.0,7.0,10.0,0.0,14.0,22.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.4799785,3.398745e-11,2.2323059000000002e-07,0.0028028013,3.8363303999999996e-13,0.00038809513,0.61179703,0.005636058,0.92542696,1.0,0.0,0.12535232,0.9985351999999998
E01004378,Waltham Forest 010D,Waltham Forest,0.0,2.0,0.0,0.0,1.0,6.0,8.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0252660000000003e-20,0.1855714,6.302874000000001e-14,4.7839076e-13,0.055977084,2.1669937000000002e-10,1.0,0.0,9.89952e-13,0.57891136,7.028501e-14,0.91258574,1.602982e-20
E01004379,Waltham Forest 007A,Waltham Forest,0.0,3.0,6.0,0.0,13.0,2.0,40.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.17562844,0.0,1.0000060000000001e-09,0.00045652577000000006,1.7327907e-10,0.0031677234999999996,0.54166937,3.4884137e-19,1.5861868000000001e-06,1.1516301000000002e-21,1.0378828000000003e-08,1.0,0.34541565
E01004380,Waltham Forest 007B,Waltham Forest,0.0,3.0,0.0,0.0,1.0,0.0,7.0,3.0,3.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004381,Waltham Forest 007C,Waltham Forest,0.0,3.0,19.0,0.0,15.0,6.0,60.0,4.0,4.0,5.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.02545297,0.48890576,2.5018031e-14,0.73304594,5.181279000000001e-09,0.13465708,0.51125157,1.5278674e-07,0.9868683000000001,1.0,0.0,0.60558903,0.022488246
E01004383,Waltham Forest 007D,Waltham Forest,0.0,2.0,1.0,0.0,4.0,4.0,19.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004384,Waltham Forest 003A,Waltham Forest,0.0,2.0,6.0,0.0,14.0,2.0,28.0,2.0,3.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.8133815e-30,1.8122903e-21,2.3368107999999995e-19,7.534063000000001e-15,5.4103654000000004e-15,7.994502499999999e-08,6.130950999999999e-25,1.1574596e-19,9.813974e-16,0.7617129,0.013828348
E01004385,Waltham Forest 003B,Waltham Forest,0.0,3.0,0.0,0.0,1.0,2.0,8.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.814132e-18,3.492732e-28,5.0471674e-15,0.0,4.8100232999999995e-29,1.9069297999999998e-16,1.4273718999999999e-38,0.072442755,0.0,1.2513851999999999e-33,4.8666733e-28,1.0,5.017464e-10
E01004386,Waltham Forest 003C,Waltham Forest,0.0,2.0,0.0,0.0,2.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.71486676,0.0,0.61243856,2.0175694999999998e-28,0.0,7.066461e-11,0.0,1.0,0.6828847,0.0,0.24516565,2.8161999999999996e-41
E01004388,Waltham Forest 007F,Waltham Forest,0.0,4.0,12.0,1.0,9.0,5.0,25.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.1837833999999999e-25,0.0,1.0,2.7300000000000002e-43,0.0,7.739070000000001e-24,0.0,0.0,4.561716599999999e-37,0.0,0.0
E01004389,Waltham Forest 003D,Waltham Forest,0.0,4.0,0.0,0.0,0.0,8.0,7.0,3.0,2.0,7.0,7.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.6651e-40,0.6884189000000001,0.0,1.3366210999999998e-15,7.654663e-06,7.013027e-27,1.1346212e-21,8.72e-43,5.022345999999999e-21,1.0,0.0,0.107844435,1.5330000000000001e-40
E01004390,Waltham Forest 003E,Waltham Forest,0.0,4.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,12.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.04357876,0.81530553,0.0,0.9026529000000001,1.2103957e-38,1.8356159999999997e-39,0.0014034188,3.7535735e-30,1.0,4.3602314e-26,2.603836e-31,1.2815878999999998e-38,1.8704417e-36
E01004391,Waltham Forest 014A,Waltham Forest,0.0,3.0,1.0,0.0,1.0,10.0,17.0,3.0,4.0,19.0,15.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.5290031999999999,0.0,5.4294225e-10,2.1174522000000002e-08,0.0043793684,1.0,0.5876585999999999,6.035185000000001e-16,3.5151807e-05,0.64175594,3.4865437e-21,0.19555041,0.41689217
E01004392,Waltham Forest 017A,Waltham Forest,0.0,2.0,27.0,4.0,70.0,11.0,57.0,2.0,7.0,10.0,8.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.011466447,3.7251682999999993e-32,1.0406396000000001e-07,0.0,0.6718346,8.739570999999999e-06,1.0,9.342933e-06,0.07303183,6.815484999999999e-05,2.7400692e-13,0.07387316,0.62012076
E01004393,Waltham Forest 014B,Waltham Forest,0.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,6.095235e-38,3.5600000000000002e-43,0.0,1.3662128999999998e-32,0.0,7.13e-43,1.7114e-41,0.0,2.6968233e-05,0.0,0.0,1.0
E01004394,Waltham Forest 017B,Waltham Forest,0.0,0.0,1.0,0.0,3.0,2.0,11.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17701165,0.0,0.0002853316,4.5739958e-21,0.0006387813500000001,0.0031976220000000002,0.26302305,2.8258733e-05,7.344999e-05,8.551508e-22,0.0045218705,1.0,0.33919823
E01004395,Waltham Forest 018A,Waltham Forest,0.0,1.0,1.0,1.0,2.0,1.0,58.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,4.3215155999999995e-25,0.0,0.0,0.0,1.6438356e-34,0.0,0.0,1.0,1.0379161000000001e-35,0.0,0.0,0.0
E01004396,Waltham Forest 012A,Waltham Forest,0.0,0.0,6.0,0.0,10.0,4.0,24.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.17916307,0.0,7.48575e-15,0.0,6.320728000000001e-15,4.7363664e-09,0.2658562,7.7162517e-22,2.497615e-07,1.8890299999999996e-40,5.194952e-10,1.0,0.34283137
E01004397,Waltham Forest 017C,Waltham Forest,0.0,3.0,49.0,1.0,123.0,19.0,91.0,12.0,3.0,26.0,22.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0.7588099,0.0,0.11573903,1.0,0.07222032,3.1436990000000004e-07,0.9266344999999999,0.10181284,1.39636195e-05,0.12504968,0.041700687,0.32699987,0.28875068
E01004398,Waltham Forest 009A,Waltham Forest,0.0,4.0,1.0,0.0,3.0,6.0,16.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.00084117136,8.6519025e-10,8.442830300000001e-10,0.0,9.568786e-11,1.9470763e-14,4.5607063e-14,1.3646395000000003e-07,1.3496310000000001e-11,3.843625e-07,3.919512e-09,3.2265984e-08,1.0
E01004399,Waltham Forest 009B,Waltham Forest,0.0,1.0,1.0,0.0,0.0,3.0,9.0,5.0,2.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.15383728,5.619618e-17,4.4329684999999996e-08,0.0,4.06271e-39,0.0,0.0,0.8595228000000001,0.0,0.0,1.0,0.0,0.0
E01004400,Waltham Forest 009C,Waltham Forest,0.0,2.0,6.0,0.0,5.0,6.0,20.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004401,Waltham Forest 014C,Waltham Forest,0.0,6.0,3.0,0.0,21.0,5.0,94.0,4.0,2.0,6.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.23487857,0.0,0.01858689,1.9784605e-21,2.4755133999999998e-06,2.112585e-12,1.0,2.395782e-13,2.5995476000000002e-20,8.365142599999998e-22,9.75278e-09,0.5400007,0.016441315
E01004402,Waltham Forest 009D,Waltham Forest,0.0,2.0,2.0,0.0,2.0,1.0,8.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004403,Waltham Forest 009E,Waltham Forest,0.0,5.0,4.0,0.0,17.0,6.0,23.0,6.0,0.0,24.0,22.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.33488628,0.0,0.753015,2.6948318e-14,0.048907075,0.83975923,1.0,0.00014364950000000001,0.004941854,6.069813e-08,0.02155351,0.380535,0.00020002078000000003
E01004404,Waltham Forest 014D,Waltham Forest,0.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,7.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0895896e-37,2.5652785e-10,3.3997514e-09,3.7315593e-12,1.1600715e-05,0.17620522,5.96265e-13,1.6546159999999998e-33,8.128508000000001e-13,0.03801797,0.0,0.28438744
E01004405,Waltham Forest 020B,Waltham Forest,0.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20931944,0.0,8.9896383e-07,3.520745e-25,0.11753719,0.046790633,0.14410119,1.0909356000000001e-08,0.17466584,1.1638944e-09,0.13527836,1.0,0.015026127
E01004406,Waltham Forest 016A,Waltham Forest,0.0,1.0,10.0,0.0,16.0,3.0,36.0,1.0,0.0,10.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.227322e-15,0.06644588,0.0,0.13548441,0.016077481,1.1508521e-11,4.812514e-07,0.21196839,1.6568761999999998e-08,0.047893748,0.31956723,5.2913034e-08
E01004407,Waltham Forest 013A,Waltham Forest,0.0,0.0,0.0,0.0,2.0,5.0,6.0,1.0,0.0,9.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.785328e-08,0.195547,0.0,5.3769899999999995e-05,0.0050852643,1.9810653000000003e-08,2.348906e-08,0.01635868,6.541311600000001e-07,0.017380625,0.29021266,0.055267327000000005
E01004408,Waltham Forest 016B,Waltham Forest,0.0,0.0,1.0,0.0,5.0,3.0,9.0,3.0,0.0,11.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.11402513,0.06139113,0.706956,0.0008105772999999999,0.8615982,1.4359779999999998e-13,1.0,0.0,0.065277494,1.5274189e-06,4.5324453000000003e-11,5.5077136e-05,0.057029962999999996
E01004409,Waltham Forest 016C,Waltham Forest,0.0,4.0,7.0,0.0,8.0,2.0,32.0,4.0,7.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.3899993000000005e-15,6.965648e-26,5.044074e-12,1.18445114e-23,8.4318413e-19,0.012298373500000001,0.07625767,0.24608649999999999,0.0,2.0244318e-29,2.4627613e-20,1.0,3.6652754e-09
E01004410,Waltham Forest 013B,Waltham Forest,0.0,3.0,5.0,0.0,4.0,2.0,18.0,4.0,6.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.015094122,1.9088114e-15,8.463685999999999e-17,0.0,8.263545e-15,9.311486e-15,3.5311078000000004e-07,8.336073e-17,1.1837299e-07,6.036107e-11,0.23312493,0.08065194,1.0
E01004411,Waltham Forest 016D,Waltham Forest,0.0,6.0,8.0,0.0,13.0,4.0,40.0,1.0,1.0,14.0,10.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.4950008999999997e-18,6.5843575e-36,0.35158876,0.07073757,0.013015377,1.0,0.59907055,0.047237232000000004,7.0290453e-19,2.9946287e-28,0.0141819725,0.0,3.2759995e-13
E01004413,Waltham Forest 004C,Waltham Forest,0.0,5.0,4.0,0.0,1.0,8.0,18.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,8.158124e-30,1.0195279999999999e-26,0.0,1.0,2.0188931000000002e-30,0.0,6.624581e-24,0.07519414,1.2998857999999999e-36,1.5067306999999998e-28,1.0091306999999999e-33,0.0
E01004414,Waltham Forest 005B,Waltham Forest,0.0,4.0,13.0,0.0,21.0,3.0,41.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.6209266000000004e-14,1.0604791999999997e-24,4.6659947e-09,1.2425144999999999e-28,9.157824000000002e-09,1.3698676000000002e-17,0.4997195,2.9854277000000003e-24,0.0,6.981209599999999e-16,5.346358e-13,1.0,3.327083e-11
E01004416,Waltham Forest 004E,Waltham Forest,0.0,1.0,0.0,1.0,0.0,3.0,20.0,10.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004417,Waltham Forest 005C,Waltham Forest,0.0,5.0,19.0,0.0,19.0,3.0,35.0,6.0,3.0,12.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.027617127,2.5413582000000003e-15,2.132633e-11,2.1083413e-11,0.012791425,0.0008431444300000001,0.0014926489000000002,6.164069400000001e-13,0.09670117,5.3208034e-20,0.0,0.08541517,1.0
E01004418,Waltham Forest 008D,Waltham Forest,0.0,1.0,1.0,0.0,3.0,1.0,13.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.117888e-08,1.3235427999999998e-17,9.197226399999999e-23,6.1652327e-06,0.13495529,0.5608167,2.0228351e-06,5.371455e-22,3.197349e-10,5.6263096e-09,0.0,6.1864097e-10
