code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,WORKs,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
E01002341,Havering 008E,Havering,0.0,0.0,0.0,0.0,3.0,6.0,7.0,1.0,0.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.722023,0.016006527,1.5808023e-09,3.9691295e-05,6.9006187e-06,5.760041999999999e-09,0.0,1.0,2.422741e-05,2.3088062000000003e-06,1.4997233000000001e-10,0.0001498235,0.051307097
E01002346,Havering 030C,Havering,0.0,0.0,1.0,0.0,1.0,3.0,13.0,1.0,1.0,3.0,1.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.32036552,0.00985458,0.00015789167,3.1480712e-07,0.38669547,0.0,0.0051403604,1.0,0.002912335,0.665918,0.0886264,0.0007206693,0.08297942
E01002347,Havering 030D,Havering,0.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002349,Havering 029D,Havering,0.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,3.0,0.0,0.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002359,Havering 020A,Havering,0.0,1.0,0.0,0.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002364,Havering 023C,Havering,1.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,1.0,4.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.32148057,5.4445894e-07,7.3337986e-07,1.8885376000000002e-06,0.38993740000000005,0.0,5.7200755e-06,1.0,0.012800018,0.66515976,0.20311521,3.8033565e-06,0.12978092
E01002369,Havering 028B,Havering,0.0,1.0,2.0,0.0,4.0,4.0,17.0,2.0,1.0,3.0,3.0,17.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.560616700000001e-19,4.6560995e-21,1.89628e-11,1.08498215e-08,1.8174771e-07,1.0,7.110893e-17,3.301668e-17,0.0002150026,0.0,1.1230694000000001e-13,3.9015963999999995e-14,6.4345885999999995e-06
E01002376,Havering 012C,Havering,0.0,3.0,0.0,0.0,5.0,3.0,13.0,0.0,0.0,4.0,4.0,13.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5682208e-08,0.0,2.5069622000000003e-14,8.253246999999999e-09,5.0307276e-12,4.854776e-10,0.19942020000000002,3.6461410000000003e-07,0.009234312,1.0,1.5838369e-11,2.8465745e-14,1.7442164000000002e-12
E01002387,Havering 024B,Havering,0.0,1.0,0.0,0.0,2.0,0.0,8.0,1.0,8.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002392,Hillingdon 020A,Hillingdon,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002395,Hillingdon 021B,Hillingdon,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002415,Hillingdon 010A,Hillingdon,1.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002418,Hillingdon 006A,Hillingdon,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002420,Hillingdon 008C,Hillingdon,0.0,3.0,0.0,0.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002427,Hillingdon 018E,Hillingdon,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002428,Hillingdon 018F,Hillingdon,0.0,0.0,0.0,0.0,0.0,2.0,13.0,5.0,2.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002429,Hillingdon 019C,Hillingdon,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.21793112,3.5886479999999997e-07,0.00015691586000000002,3.6413282000000004e-06,0.11912952,0.0,1.0312718e-08,0.06726202,0.049235966,1.0,0.45456246,0.008034748000000001,0.2904785
E01002431,Hillingdon 006C,Hillingdon,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002434,Hillingdon 007B,Hillingdon,0.0,0.0,2.0,1.0,2.0,4.0,18.0,2.0,10.0,5.0,5.0,18.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.1721787e-09,8.302476999999999e-08,0.0,2.4737534e-05,9.313977e-09,2.9989504000000002e-05,0.00012667669,0.00031921288,0.60876715,1.3139756e-06,7.352673e-08,4.824663e-07
E01002438,Hillingdon 003A,Hillingdon,1.0,2.0,0.0,1.0,7.0,1.0,53.0,4.0,22.0,0.0,0.0,53.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002450,Hillingdon 014A,Hillingdon,0.0,1.0,0.0,0.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002457,Hillingdon 019E,Hillingdon,1.0,4.0,6.0,0.0,10.0,2.0,21.0,2.0,1.0,0.0,0.0,21.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002459,Hillingdon 011B,Hillingdon,0.0,1.0,0.0,0.0,1.0,0.0,12.0,2.0,1.0,0.0,0.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002468,Hillingdon 010C,Hillingdon,0.0,1.0,0.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002476,Hillingdon 001C,Hillingdon,0.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002478,Hillingdon 002C,Hillingdon,0.0,3.0,9.0,1.0,9.0,8.0,38.0,11.0,0.0,16.0,8.0,38.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,1.1738794499999998e-05,1.0,2.9459156e-07,0.107073285,0.0010438871,0.00021259047000000002,0.00044425027000000004,1.2480718e-06,5.4197644999999996e-08,0.6106931,0.024843276,2.7923608e-09
E01002528,Hillingdon 028D,Hillingdon,1.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,0.0,4.0,4.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.27323613,2.0931079999999998e-07,1.0,2.2286004e-06,1.8678429e-06,0.0020687204999999998,0.00013106746000000002,0.27098006,0.001005236,0.14191410000000002,0.0,0.00029387246,0.010385558000000001
E01002531,Hillingdon 029E,Hillingdon,0.0,0.0,3.0,0.0,6.0,2.0,25.0,0.0,0.0,5.0,3.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3082886000000002e-06,0.6560984000000001,2.0705690000000003e-06,1.3615694000000001e-08,0.0,1.6323061e-07,6.794795999999999e-07,0.004062166,3.8072478e-05,0.70554405,6.9510336e-10,1.0,6.758589299999999e-12
E01002534,Hillingdon 005B,Hillingdon,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,2.0,2.0,2.0,20.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.22741766,0.00018083658,1.0,0.03265952,0.00029868173,0.00015840351999999998,0.001330925,0.00028994307,1.7150394e-09,2.1614754e-10,1.4590248e-09,0.0005301678299999999,0.0
E01002539,Hillingdon 005D,Hillingdon,0.0,3.0,0.0,0.0,1.0,7.0,10.0,1.0,0.0,5.0,3.0,10.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.6456074e-06,3.3622403e-08,0.005983668,1.2744275000000001e-05,0.3217866,0.0906083,1.6471787e-08,5.1509437e-07,0.011067316,1.0,0.07056395,0.0,6.054775999999999e-07
E01002544,Hillingdon 023B,Hillingdon,0.0,2.0,1.0,0.0,2.0,1.0,9.0,1.0,4.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.6226885e-12,1.0,0.0008654527000000001,0.003993914,0.0,2.0380623e-06,1.4953187e-06,1.6869947e-14,1.2205216e-07,9.002136e-13,6.972457e-10,6.121790999999999e-07,7.720918e-15
E01002547,Hillingdon 023E,Hillingdon,0.0,0.0,3.0,0.0,6.0,1.0,13.0,0.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1644e-05,3.825878e-07,0.00024384745,1.3668331e-06,6.596115e-09,2.5101095e-08,0.0,3.620696e-09,1.7599981000000002e-10,1.2240821e-09,4.4382592000000005e-12,5.365319e-11
E01002550,Hillingdon 022E,Hillingdon,0.0,3.0,0.0,0.0,2.0,0.0,11.0,0.0,1.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.122324124,6.179183399999999e-05,0.0011213484,5.4102034e-06,0.047129027999999996,0.0,4.3049135e-06,0.044705216,0.017787836,0.61548567,1.0,0.0027680935,0.23384272
E01002551,Hillingdon 025C,Hillingdon,0.0,4.0,0.0,0.0,2.0,5.0,10.0,2.0,0.0,1.0,1.0,10.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,7.341386e-07,5.8586620000000005e-08,4.4001725e-05,6.6754595e-08,1.0,7.991987e-10,1.9550149e-10,3.2253988e-06,0.0,1.3604826999999998e-07,8.040742e-09,6.7540027000000004e-12,1.2952585e-10
E01002561,Hounslow 023E,Hounslow,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002567,Hounslow 006C,Hounslow,0.0,4.0,8.0,1.0,7.0,2.0,28.0,6.0,3.0,0.0,0.0,28.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002573,Hounslow 001C,Hounslow,2.0,5.0,4.0,0.0,9.0,5.0,17.0,1.0,0.0,0.0,0.0,17.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002591,Hounslow 024A,Hounslow,0.0,2.0,0.0,0.0,1.0,5.0,18.0,1.0,0.0,0.0,0.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002600,Hounslow 025D,Hounslow,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005788805,0.0,4.368588e-09,4.0946065e-06,1.7053472e-06,9.442885e-10,1.7522687000000002e-05,4.3356306999999996e-05,0.008572019,1.0,0.049500905,6.172838e-08,0.0012410996
E01002602,Hounslow 027C,Hounslow,0.0,0.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.593658e-16,3.6895855000000005e-12,0.0,9.07411e-12,7.714881e-15,1.455212e-15,9.557173e-16,3.740673e-05,3.8649952e-07,6.311316e-19,6.134265e-11,1.0,0.0006228791
E01002618,Hounslow 011A,Hounslow,0.0,2.0,0.0,0.0,4.0,8.0,10.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002627,Hounslow 004D,Hounslow,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002665,Hounslow 016E,Hounslow,0.0,0.0,3.0,0.0,3.0,8.0,7.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.926071000000001e-07,3.5317480000000005e-08,1.9519928000000003e-06,8.9480096e-08,1.0,3.5495294e-08,2.7601897999999997e-11,2.8075704000000002e-06,3.723196e-12,1.1304777599999999e-07,9.633149e-09,0.0,2.0646813e-10
E01002666,Hounslow 021E,Hounslow,0.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,0.0,4.0,2.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.917198e-11,7.028286999999999e-07,1.0,4.7321076e-09,0.00048539828,9.870239600000001e-05,0.0011684300999999999,0.0011576933,1.5424038000000001e-12,2.5940472000000002e-12,1.1571129e-12,0.000582709,0.0
E01002673,Hounslow 020E,Hounslow,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002686,Hounslow 006E,Hounslow,1.0,2.0,2.0,1.0,12.0,5.0,34.0,5.0,15.0,4.0,4.0,34.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.4747713999999996e-05,5.823557e-07,1.0,7.304791000000001e-08,0.7472535,0.0018427715,0.0035665134999999996,0.010638888,5.4361117000000004e-05,0.5901695,2.047392e-07,5.8647744000000005e-05,0.0
E01002709,Islington 019C,Islington,0.0,1.0,0.0,0.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.487036e-12,1.5122656000000002e-16,0.00018710682,1.0,1.3476543999999999e-14,4.1078147e-06,2.8698143999999994e-14,0.0,4.869393e-07,1.5221603e-20,1.9463988e-13,4.9358833e-15,3.981464000000001e-09
E01002736,Islington 005C,Islington,0.0,4.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,5.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16514526,1.3210271e-05,1.18013475e-07,9.7681525e-09,0.20879477,2.0108664e-09,0.0,0.0063623926,7.108956e-08,2.0299003e-10,5.1834804e-11,1.0,2.148586e-11
E01002743,Islington 009C,Islington,0.0,3.0,1.0,0.0,0.0,2.0,8.0,0.0,2.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1720024,6.009556e-06,0.0,1.3947704e-10,9.933719e-10,1.738585e-12,3.8626942000000003e-14,0.0066878386,8.724061000000001e-08,1.1916458e-13,5.686656e-12,1.0,7.633438000000001e-12
E01002753,Islington 002A,Islington,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002754,Islington 002B,Islington,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,3.0,4.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.044754144,5.4091055e-07,0.0,1.8328918000000002e-06,0.034320977,7.237928e-10,1.0,0.051599763,1.0271623999999999e-05,0.21504465,0.033952743,2.0239198e-05,0.056038252999999996
E01002757,Islington 002C,Islington,0.0,3.0,2.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002769,Islington 008A,Islington,0.0,2.0,2.0,0.0,1.0,1.0,13.0,7.0,2.0,0.0,0.0,13.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002784,Islington 010C,Islington,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,2.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00077294954,0.00032103363999999996,0.28649893,0.016086243,5.9871695e-07,0.0,0.00010205978000000001,0.015039925,0.37645075,0.18325178,7.5467215e-05,0.09023467
E01002806,Islington 003C,Islington,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6732368e-07,0.08825424,0.05507797,4.769251e-10,3.0526775e-12,9.686374000000001e-08,0.7178179,3.059297e-10,0.0,0.65771264,0.085352264,1.4838031999999998e-12,1.0
E01002842,Kensington and Chelsea 021C,Kensington and Chelsea,0.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002847,Kensington and Chelsea 015B,Kensington and Chelsea,12.0,0.0,2.0,0.0,3.0,4.0,12.0,0.0,2.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.2689128999999998e-08,0.0,6.9485535e-14,2.7165265999999998e-08,5.7145764e-12,2.0751716e-10,0.085701406,4.387112e-07,0.16137014,1.0,3.3575212e-11,6.6996965e-14,4.682402e-12
E01002853,Kensington and Chelsea 001B,Kensington and Chelsea,0.0,3.0,1.0,0.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002872,Kensington and Chelsea 005B,Kensington and Chelsea,1.0,4.0,0.0,0.0,3.0,0.0,11.0,2.0,4.0,4.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.1461154e-09,2.0424409e-08,1.0,3.8952312e-09,2.1325267000000006e-08,0.0028490995,0.00034099461999999997,0.31072876,2.6891174999999998e-06,4.5889846e-07,0.0,3.5983427e-05,0.0020384109
E01002881,Kensington and Chelsea 005E,Kensington and Chelsea,0.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,2.0,2.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06486869,4.1440094e-06,0.0003724292,1.2282304e-06,1.1940104e-08,1.4154413e-07,0.0,3.196132e-09,1.6166339e-10,1.2876376e-09,5.6618565e-10,4.7457325e-12
E01002890,Kensington and Chelsea 010C,Kensington and Chelsea,2.0,1.0,10.0,1.0,19.0,1.0,42.0,3.0,9.0,7.0,3.0,42.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.13027519,0.0,1.3310367e-09,6.1253445e-08,0.08700318,1.0,9.165606e-10,0.27488920000000006,0.0009532230300000001,0.09203076,2.8379025e-06,3.8436615e-11,0.0034281515999999997
E01002916,Kingston upon Thames 014B,Kingston upon Thames,0.0,5.0,1.0,0.0,3.0,6.0,11.0,7.0,2.0,1.0,1.0,11.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.2209882999999999e-08,0.0,1.0976433e-13,1.2952762e-08,5.142448000000001e-12,1.4626022e-09,1.5495363e-10,3.0518842e-07,1.8055042e-09,1.0,2.4556472000000003e-12,1.5421391000000002e-13,2.5334947e-12
E01002917,Kingston upon Thames 014C,Kingston upon Thames,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002922,Kingston upon Thames 010A,Kingston upon Thames,0.0,0.0,0.0,0.0,2.0,4.0,10.0,7.0,0.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,6.5778005e-07,2.6753463000000003e-08,4.215235e-09,1.2786545e-07,1.0,0.0,5.079881e-12,2.8926963e-06,3.2250212e-15,1.5325965e-07,8.546411000000001e-09,1.6629581000000002e-13,4.431252e-11
E01002924,Kingston upon Thames 014E,Kingston upon Thames,0.0,2.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.21305120000000002,4.9101734e-05,0.0012674933999999999,1.4865151e-05,0.15252313,0.0,3.1557033e-07,0.10822123,0.051492925999999994,1.0,0.5073369000000001,0.0065125525,0.3113785
E01002934,Kingston upon Thames 004B,Kingston upon Thames,0.0,4.0,4.0,0.0,2.0,0.0,16.0,3.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002943,Kingston upon Thames 020B,Kingston upon Thames,0.0,4.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002946,Kingston upon Thames 019C,Kingston upon Thames,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.153171999999999e-15,1.7310585999999998e-07,0.011847648999999998,1.4669387e-06,3.7903686000000006e-08,3.2514438e-09,1.3062216000000001e-11,2.8479813999999998e-08,1.2447572e-10,8.157830000000001e-10,0.0,2.4377048e-10
E01002962,Kingston upon Thames 006C,Kingston upon Thames,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.85422e-06,1.6591874e-11,1.5077436e-20,3.6576519999999994e-12,1.8843407999999999e-06,4.2045584000000004e-10,0.0,1.0,1.2098672e-05,5.528961000000001e-06,3.8335944999999995e-14,0.00022653682,0.01310509
E01002976,Kingston upon Thames 015A,Kingston upon Thames,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002979,Kingston upon Thames 015C,Kingston upon Thames,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.1449281e-08,0.0,1.3715611e-13,2.1830857000000003e-08,5.895103e-12,1.4485945000000002e-11,0.06110536,4.6714928e-07,0.28160286,1.0,3.9204220000000004e-11,6.355962e-15,4.9830942e-12
E01002992,Kingston upon Thames 010D,Kingston upon Thames,1.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002997,Kingston upon Thames 016C,Kingston upon Thames,0.0,4.0,0.0,0.0,5.0,2.0,14.0,2.0,2.0,0.0,0.0,14.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002998,Kingston upon Thames 016D,Kingston upon Thames,0.0,1.0,1.0,0.0,7.0,2.0,18.0,1.0,0.0,1.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.432388000000001e-07,1.4395148000000002e-08,2.8667795e-09,1.1731932e-09,1.0,0.0,6.6234203e-13,2.7586157000000004e-06,2.3829797999999997e-16,2.5699342e-07,4.1517139999999995e-09,3.6403320000000003e-14,2.0000558999999998e-11
