code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,WORKs,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
E01004249,Tower Hamlets 018D,Tower Hamlets,0.0,0.0,0.0,0.0,5.0,6.0,19.0,1.0,2.0,24.0,16.0,19.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.30352175,5.6498125000000006e-06,0.0005505607,0.3526061,0.0030940343,0.0,1.0,0.0008110216000000001
E01004250,Tower Hamlets 020D,Tower Hamlets,0.0,1.0,2.0,1.0,2.0,2.0,7.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004251,Tower Hamlets 023A,Tower Hamlets,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00039758337999999996,0.0,0.508892,1.0,0.0039761959999999996,2.3124992000000004e-06,4.9940286e-07,1.10000514e-07
E01004252,Tower Hamlets 024A,Tower Hamlets,1.0,0.0,11.0,0.0,8.0,5.0,20.0,2.0,0.0,14.0,10.0,20.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.18057379999999998,0.0,0.00019029548,0.97313005,0.0040540528,5.686398e-05,1.0,5.3814291999999995e-05
E01004253,Tower Hamlets 024B,Tower Hamlets,0.0,0.0,2.0,0.0,2.0,2.0,6.0,1.0,0.0,6.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004254,Tower Hamlets 023B,Tower Hamlets,0.0,3.0,10.0,0.0,11.0,6.0,33.0,4.0,2.0,15.0,13.0,33.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.13819711,0.0034847718,0.13422333,1.0,0.0045980196,1.2763036e-06,6.837058000000001e-07,0.0
E01004255,Tower Hamlets 023C,Tower Hamlets,0.0,3.0,6.0,0.0,6.0,3.0,24.0,2.0,3.0,3.0,3.0,24.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004256,Tower Hamlets 024C,Tower Hamlets,0.0,3.0,2.0,0.0,2.0,2.0,7.0,2.0,1.0,2.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.025872653,9.144401e-05,4.541267000000001e-06,7.911642e-05,0.0,1.211074e-06,5.72707e-07
E01004257,Tower Hamlets 024D,Tower Hamlets,1.0,3.0,2.0,0.0,6.0,3.0,9.0,5.0,6.0,12.0,10.0,9.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.12674247,0.010307326,0.5008427,0.0038183464,0.0,3.1397856000000003e-06,2.6350654e-06
E01004258,Tower Hamlets 023D,Tower Hamlets,0.0,2.0,3.0,0.0,1.0,0.0,14.0,2.0,4.0,15.0,11.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0003418821,0.0,0.21962109,1.0,0.00373081,1.0859453e-06,2.9139396999999997e-07,1.1639498e-07
E01004259,Tower Hamlets 007A,Tower Hamlets,0.0,5.0,10.0,0.0,13.0,3.0,34.0,3.0,5.0,11.0,9.0,34.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004260,Tower Hamlets 007B,Tower Hamlets,1.0,5.0,11.0,0.0,9.0,1.0,22.0,3.0,1.0,3.0,3.0,22.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.00029748955000000004,1.7003337e-06,0.0016417089999999999,1.0,0.0039302325,4.969426e-07,0.0,2.8422825e-08
E01004261,Tower Hamlets 010A,Tower Hamlets,1.0,2.0,2.0,0.0,5.0,3.0,19.0,1.0,1.0,21.0,13.0,19.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.4033469,2.6370924e-05,1.0,2.4435722e-06,0.0007438619500000001,0.0,2.2618483999999999e-07,1.0878074599999999e-07
E01004262,Tower Hamlets 010B,Tower Hamlets,0.0,2.0,15.0,0.0,14.0,3.0,28.0,3.0,4.0,4.0,4.0,28.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004263,Tower Hamlets 007C,Tower Hamlets,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004266,Tower Hamlets 007D,Tower Hamlets,0.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004267,Tower Hamlets 012D,Tower Hamlets,1.0,2.0,3.0,0.0,8.0,6.0,27.0,2.0,0.0,29.0,21.0,27.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.81774217,0.0,1.9018195000000003e-07,0.008643728,2.3763564e-06,1.0,6.395743e-06,0.000556408
